time,x,y,z,vx,vy,vz,m,att_x,att_y,att_z,thrust,gimbal_a,gimbal_b,R1,R2
2.330000000000000071e+01,1.229442206906990187e-02,1.684808363809838644e-02,1.400488552798952457e-01,-2.145335622894378041e-02,1.013348645361462734e-02,-2.879420893950957461e-01,7.944801308606854739e-01,-7.039932401987426813e-02,1.834674328222152262e-02,-1.802908133740406885e-02,8.006769921587805428e+00,2.706709453011259953e-02,6.471356769143490895e-02,5.004689362216866583e-02,4.292738270423127750e-02
2.340000000000000213e+01,1.009008651916721427e-02,1.763138351269999751e-02,1.137916589944357043e-01,-2.204335549902687943e-02,7.832998746016124614e-03,-2.625719628545954420e-01,7.936818011369399795e-01,-7.243759751688234882e-02,9.930836802566789245e-03,-1.814257520754695985e-02,7.983297237455319717e+00,1.897721574291788560e-02,6.785081417476100663e-02,5.689661620078093757e-02,3.607862810939670845e-02
2.350000000000000000e+01,7.920082257113306504e-03,1.814388024128227653e-02,8.985924103947716401e-02,-2.170004262053907423e-02,5.124967285822781479e-03,-2.393241795495853752e-01,7.928859247333972515e-01,-7.336771176029295571e-02,1.335334555157441372e-03,-1.819684887962824682e-02,7.958764035427562611e+00,1.150728865661946633e-02,6.960272204770197313e-02,6.325189600521362310e-02,2.972678807215099403e-02
2.360000000000000142e+01,5.808868533999960587e-03,1.838392654962854589e-02,6.799463744148603883e-02,-2.111213723113346263e-02,2.400463083462693169e-03,-2.186460359799112796e-01,7.920925761130537257e-01,-7.317783563030594296e-02,-7.306785894522827007e-03,-1.819970543374228866e-02,7.933486203435633932e+00,3.177469963530916985e-03,7.063451330551911989e-02,6.883889329943038149e-02,2.414459342703685965e-02
2.370000000000000284e+01,3.827829168158736542e-03,1.833795373024135408e-02,5.110919148325412942e-02,-1.981039365841224045e-02,-4.597281938719154429e-04,-1.688544595823191219e-01,7.912767896642752818e-01,-7.183883977258252729e-02,-1.586722855277167277e-02,-1.816113957077281418e-02,8.157864487783928809e+00,-4.780383331885897265e-03,7.052338498754207041e-02,7.340188678954431833e-02,1.958504175733209382e-02
2.380000000000000071e+01,1.924170936059824057e-03,1.800785643338132652e-02,3.937203582607573527e-02,-1.903658232098912398e-02,-3.300972968600261737e-03,-1.173715565717839554e-01,7.904603335353750371e-01,-6.936900991797147198e-02,-2.419802410676630267e-02,-1.809453232646389756e-02,8.164561289002060462e+00,-1.386996231107303496e-02,6.936525509062940742e-02,7.670903602452376624e-02,1.628161532679757093e-02
2.390000000000000213e+01,1.044202478986803496e-04,1.739605426398683347e-02,3.131397565249036813e-02,-1.819750688161143534e-02,-6.118021693944934031e-03,-8.058060173585368524e-02,7.896562599018732698e-01,-6.582326663634192887e-02,-3.216947895035993099e-02,-1.801277079403952944e-02,8.040736335017278691e+00,-2.217995631279082169e-02,6.701869562966061844e-02,7.868894726828400132e-02,1.430558520949392134e-02
2.400000000000000000e+01,-1.601719858208004374e-03,1.650603556704837230e-02,2.566714337726307485e-02,-1.706140106106684637e-02,-8.900186969384622088e-03,-5.646832275227293974e-02,7.888628911908530661e-01,-6.126979878593821760e-02,-3.966442084515553468e-02,-1.792802342672671079e-02,7.933687110202173542e+00,-2.990625889358897865e-02,6.360170478664826932e-02,7.922743741351187530e-02,1.377597913975610669e-02
2.410000000000000142e+01,-3.093566333587065807e-03,1.539685306409285803e-02,2.162845051707122657e-02,-1.491846475379061433e-02,-1.109182502955514092e-02,-4.038692860191847589e-02,7.880766216478016783e-01,-5.577781017859467783e-02,-4.658494893539533166e-02,-1.785080367461913328e-02,7.862695430514248685e+00,-3.644702517366278649e-02,5.973568489703116186e-02,7.833682056562830953e-02,1.467021153542402701e-02
2.420000000000000284e+01,-4.419959629752191581e-03,1.403819738257879382e-02,1.876376720805110476e-02,-1.326393296165125774e-02,-1.358655681514063518e-02,-2.864683309020120416e-02,7.872945490137077673e-01,-4.944030816026627473e-02,-5.281728534862084601e-02,-1.779150047967339998e-02,7.820726340938894516e+00,-4.395914257443474249e-02,5.405806506935260242e-02,7.610036627045724256e-02,1.690998082635392086e-02
2.430000000000000071e+01,-5.543511269771529866e-03,1.247454060234836487e-02,1.671633712534327174e-02,-1.123551640019337938e-02,-1.563656780230429297e-02,-2.047430082707833027e-02,7.865160510168333063e-01,-4.235061076537829233e-02,-5.827234751619525532e-02,-1.775748505988435089e-02,7.784979968744687007e+00,-4.991488090853991866e-02,4.826211860759343358e-02,7.262196127955329594e-02,2.039140815419700908e-02
2.440000000000000213e+01,-6.455660587149787341e-03,1.073000789297950952e-02,1.526700716923747037e-02,-9.121493173782573016e-03,-1.744532709368854309e-02,-1.449329956105800850e-02,7.857400402812090290e-01,-3.461524761837605352e-02,-6.286782440740346090e-02,-1.775389874800585577e-02,7.760107356242932575e+00,-5.540128350480936353e-02,4.150649163706541384e-02,6.806851658836936270e-02,2.494771134693815270e-02
2.450000000000000000e+01,-7.145481859529083726e-03,8.836723821612419913e-03,1.422293461395288464e-02,-6.898212723792958648e-03,-1.893284071367089261e-02,-1.044072555284585729e-02,7.849663101634458684e-01,-2.634906075628426145e-02,-6.653504635136520129e-02,-1.778308144121405407e-02,7.737301177631280780e+00,-6.001311930682103057e-02,3.417421456046946387e-02,6.268498499962268933e-02,3.033391059238207260e-02
2.460000000000000142e+01,-7.616764100841041940e-03,6.795496922433431550e-03,1.349949229956426064e-02,-4.712822413119578668e-03,-2.041226899178988363e-02,-7.234423143886243440e-03,7.841940047447091278e-01,-1.767930250818896404e-02,-6.921625179124935023e-02,-1.784457259596884671e-02,7.723054187367329071e+00,-6.386257974388631631e-02,2.598347966821488303e-02,5.677139145808030724e-02,3.625022399342431312e-02
2.470000000000000284e+01,-7.862168803939329279e-03,4.650595360442762866e-03,1.302016074794555035e-02,-2.454047030982872517e-03,-2.144901561990669031e-02,-4.793315516187101125e-03,7.834230578519443267e-01,-8.732723227960051404e-03,-7.087063072725818813e-02,-1.793518860607976398e-02,7.709468927647486147e+00,-6.661208433338031143e-02,1.781418282321869939e-02,5.057290570602964580e-02,4.245147114139081329e-02
2.480000000000000071e+01,-7.880040214286985339e-03,2.464195180360635902e-03,1.260698148182927587e-02,-1.787141034765645127e-04,-2.186400180082126790e-02,-4.131792661162750867e-03,7.826542628483839081e-01,3.622125161842470326e-04,-7.147342387731669966e-02,-1.804943497289664134e-02,7.687950035603865473e+00,-6.839264434986336294e-02,9.534302665834897342e-03,4.439071790091850961e-02,4.863665958975029596e-02
2.490000000000000213e+01,-7.674581231388547843e-03,2.356358608952236963e-04,1.231114962514884455e-02,2.054589828984375831e-03,-2.228559319465412206e-02,-2.958318566804308929e-03,7.818858219175343072e-01,9.465298285369929537e-03,-7.101238943865006981e-02,-1.817997156860664404e-02,7.684409308495506963e+00,-6.920195611035213912e-02,4.550397913013098147e-04,3.852020882707929417e-02,5.451058487030326083e-02
2.500000000000000000e+01,-7.255294589710371486e-03,-1.997971297728383475e-03,1.215438394143180528e-02,4.192866416781761835e-03,-2.233607158623607258e-02,-1.567656837170392859e-03,7.811179656214851663e-01,1.844182675069635374e-02,-6.949122827446507777e-02,-1.831814512092683200e-02,7.678562960491415623e+00,-6.899612686880753076e-02,-8.266686705901041265e-03,3.322991038439876421e-02,5.980494435347570581e-02
2.510000000000000142e+01,-6.632793861388371764e-03,-4.196106968505216792e-03,1.201550336062753507e-02,6.225007283220000687e-03,-2.198135670776833403e-02,-1.388805808042709467e-03,7.803518096079119504e-01,2.715980444590999909e-02,-6.693136371156671593e-02,-1.845469860414303970e-02,7.661560135731615873e+00,-6.773763646104018210e-02,-1.684683455870169405e-02,2.876080905201309004e-02,6.427913769747717332e-02
2.520000000000000284e+01,-5.818051469764896552e-03,-6.331570068415715707e-03,1.192871984637013452e-02,8.147423916234753857e-03,-2.135463099910498916e-02,-8.678351425739973821e-04,7.795861380755201298e-01,3.548893768655167480e-02,-6.336840020466882883e-02,-1.858043177377225949e-02,7.656715323917988592e+00,-6.544820998927351752e-02,-2.532087610819525048e-02,2.530503887779946351e-02,6.773689247032088634e-02
2.530000000000000071e+01,-4.827188510644226174e-03,-8.373197645147167217e-03,1.185844780184252580e-02,9.908629591206698575e-03,-2.041627576731451857e-02,-7.027204452760842275e-04,7.788214952229123300e-01,4.330590587649830320e-02,-5.885334821204191158e-02,-1.868691536634774913e-02,7.646428526078212329e+00,-6.220077280443553347e-02,-3.338564246653215328e-02,2.300022360478374758e-02,7.004381002961190816e-02
2.540000000000000213e+01,-3.676774263478823669e-03,-1.028791911146855267e-02,1.181257031880330981e-02,1.150414247165402505e-02,-1.914721466321384416e-02,-4.587748303921566299e-04,7.780575408427973239e-01,5.049551028330324931e-02,-5.345138381474323630e-02,-1.876717352589150900e-02,7.639543801150240121e+00,-5.799798530196859092e-02,-4.093947228259149640e-02,2.189127428504301573e-02,7.116016408066438981e-02
2.550000000000000000e+01,-2.388543639304264825e-03,-1.204907563512486353e-02,1.178361540590305498e-02,1.288230624174558671e-02,-1.761156523656310854e-02,-2.895491290025494760e-04,7.772943938725812574e-01,5.695155085893741781e-02,-4.724063008368895034e-02,-1.881611137719964993e-02,7.631469702161086666e+00,-5.295252115706654966e-02,-4.794605647750484895e-02,2.202779218279337856e-02,7.102955446276780493e-02
2.560000000000000142e+01,-9.879994908355057420e-04,-1.362983452786503853e-02,1.176870816062404457e-02,1.400544148468759083e-02,-1.580758892740174656e-02,-1.490724527901001308e-04,7.765320176799200835e-01,6.257922426772040414e-02,-4.031102633178895722e-02,-1.883090720377913682e-02,7.623761926612220741e+00,-4.712244486293754031e-02,-5.423560316499766859e-02,2.335571021362154928e-02,6.970630808047754978e-02
2.570000000000000284e+01,5.062069206526701327e-04,-1.501080601385872126e-02,1.175996721321047322e-02,1.494206411488175831e-02,-1.380971485993681691e-02,-8.740947413571623287e-05,7.757704501963651467e-01,6.729537155322161401e-02,-3.276463988783917536e-02,-1.881135060513502988e-02,7.615674835549707034e+00,-4.048711370959071770e-02,-5.979122720612068537e-02,2.576505854635936441e-02,6.730090253871058581e-02
2.580000000000000071e+01,2.064565229050198489e-03,-1.616865887072107058e-02,1.177528425148258173e-02,1.558358308397528313e-02,-1.157852856862348970e-02,1.531703827210875680e-04,7.750094905758755370e-01,7.103120311825888988e-02,-2.471114993924383718e-02,-1.875974330873814849e-02,7.609596204896481808e+00,-3.332653396283086211e-02,-6.440645764811438190e-02,2.908280762670318459e-02,6.398652833250971506e-02
2.590000000000000213e+01,3.658077791312630903e-03,-1.708573396165220803e-02,1.175600971575746848e-02,1.593512562262432153e-02,-9.170750909311357196e-03,-1.927453572511249758e-04,7.742497316841128185e-01,7.373280212186042459e-02,-1.626836480298021748e-02,-1.868088795542201946e-02,7.597588917627535743e+00,-2.563488941617789174e-02,-6.810664543132401161e-02,3.311599481647864440e-02,5.995641140550102971e-02
2.600000000000000000e+01,5.271989115397743807e-03,-1.775070986233506440e-02,1.175074034695198187e-02,1.613911324085112731e-02,-6.649759006828576645e-03,-5.269368805487227884e-05,7.734903412351912255e-01,7.535967309616792287e-02,-7.561754661100206221e-03,-1.858200497733135045e-02,7.593904489216082077e+00,-1.738823354113961175e-02,-7.085017654529358888e-02,3.758537894519255879e-02,5.548804746224183376e-02
2.610000000000000142e+01,6.870917696104825514e-03,-1.815670592180364251e-02,1.176703299105120136e-02,1.598928580707081187e-02,-4.059960594685770724e-03,1.629264409922005525e-04,7.727316369479553249e-01,7.588723818567198742e-02,1.282181323507991522e-03,-1.847179291848255120e-02,7.587042872359059054e+00,-9.065804234148263502e-03,-7.256404117928920428e-02,4.232185743701128572e-02,5.075423823232367432e-02
2.620000000000000284e+01,8.433193297118493290e-03,-1.829388006877443254e-02,1.175287246026289478e-02,1.562275601013667775e-02,-1.371741469707893346e-03,-1.416053078830683480e-04,7.719740785243356385e-01,7.530846526113441075e-02,1.013277342768592604e-02,-1.836041779281101863e-02,7.575584236196558408e+00,-4.460943693431845239e-04,-7.314948656888861644e-02,4.698024634370461666e-02,4.609846914299498694e-02
2.630000000000000071e+01,9.930443073591239608e-03,-1.816370428226962014e-02,1.175046291934067795e-02,1.497249776472746839e-02,1.301757865048128356e-03,-2.409540922216234693e-05,7.712169369325706514e-01,7.362994578204121177e-02,1.886028801672856581e-02,-1.825847190742054330e-02,7.571415917649938265e+00,8.131841557702296566e-03,-7.274417819537008778e-02,5.139837621418003738e-02,4.168293379815230654e-02
2.640000000000000213e+01,1.134024428566037315e-02,-1.776664562434454933e-02,1.175466194442693034e-02,1.409801212069132503e-02,3.970586579250721081e-03,4.199025086251760401e-05,7.704605774304270627e-01,7.087531605698936532e-02,2.733589820465831544e-02,-1.817654111696362720e-02,7.563595021435749466e+00,1.666801479479421838e-02,-7.122474453814446604e-02,5.530218904539586228e-02,3.778172374172523301e-02
2.650000000000000000e+01,1.264118593773657165e-02,-1.710594316448491373e-02,1.176246088769055537e-02,1.300941652076198322e-02,6.607024598596371659e-03,7.798943263625601838e-05,7.697049827802708855e-01,6.708377705330018093e-02,3.543442153623255209e-02,-1.812452775155971169e-02,7.555946501561747297e+00,2.497908344770917444e-02,-6.865199752827876034e-02,5.845904813254429455e-02,3.462750605467590503e-02
2.660000000000000142e+01,1.380785535601094030e-02,-1.619657113590998107e-02,1.175518392798355176e-02,1.166669418274369346e-02,9.093720285749338703e-03,-7.276959707002878821e-05,7.689502729401236358e-01,6.230839503520275990e-02,4.303702749151483431e-02,-1.811077238170284709e-02,7.547098401472900342e+00,3.288636031398084469e-02,-6.515391375657386686e-02,6.080731939186808516e-02,3.228190702656696248e-02
2.670000000000000284e+01,1.482032683413989256e-02,-1.505264223083887035e-02,1.174060633814528326e-02,1.012471478128952954e-02,1.143928905071110724e-02,-1.457758983826789917e-04,7.681962433730643580e-01,5.661686092701981310e-02,5.003128694001812704e-02,-1.814167706108196776e-02,7.540295670593152977e+00,4.037003628912110703e-02,-6.065670393042239122e-02,6.221156114024881112e-02,3.088069796109858475e-02
2.680000000000000071e+01,1.566576233699043183e-02,-1.368580818980747425e-02,1.175616365297233942e-02,8.454355028505377082e-03,1.366834041031395400e-02,1.555731482705652823e-04,7.674426656731848650e-01,5.009083542599830630e-02,5.631250083460548339e-02,-1.822123559871503817e-02,7.535776998794508685e+00,4.733250194823945822e-02,-5.521171696520915662e-02,6.263120570476528315e-02,3.046374526901832538e-02
2.690000000000000213e+01,1.632912288382155214e-02,-1.211452580350051884e-02,1.174063656864476196e-02,6.633605468311193527e-03,1.571282386306955062e-02,-1.552708432757764873e-04,7.666902970719574606e-01,4.282455430872664226e-02,6.178770215949414002e-02,-1.835053315486556008e-02,7.523686012274455770e+00,5.357014248721027327e-02,-4.898881098000013729e-02,6.209591156444677768e-02,3.100171786432258034e-02
2.700000000000000000e+01,1.679800270930715059e-02,-1.036197804215143251e-02,1.176066434683822187e-02,4.688798254855981902e-03,1.752547761349086686e-02,2.002777819345914377e-04,7.659381553588268110e-01,3.492195293228515102e-02,6.637447062791546060e-02,-1.852774007688545027e-02,7.521417131306264103e+00,5.904268329492126655e-02,-4.206628622743546764e-02,6.066977827766783377e-02,3.243049480818240016e-02
2.710000000000000142e+01,1.706260157687906898e-02,-8.467904059891433882e-03,1.170518567216490870e-02,2.645988675719196468e-03,1.894073982259999317e-02,-5.547867467331364091e-04,7.651876024315590330e-01,2.649549274947015851e-02,7.000499733007115033e-02,-1.874793855155315256e-02,7.505529272677333275e+00,6.365843943459519039e-02,-3.466196799393167494e-02,5.850787998463308215e-02,3.459505133534305360e-02
2.720000000000000284e+01,1.711863021315818828e-02,-6.449783844434214125e-03,1.168183161355569599e-02,5.602863627912060482e-04,2.018120215457219063e-02,-2.335405860921272131e-04,7.644369617005919437e-01,1.766812076703996523e-02,7.262267079560280614e-02,-1.900355504176095764e-02,7.506407309671319084e+00,6.739468641892812362e-02,-2.649548672043354480e-02,5.572859788331465530e-02,3.737699586724924083e-02
2.730000000000000071e+01,1.696185780544644250e-02,-4.326436270883285765e-03,1.171208264574898940e-02,-1.567724077117443014e-03,2.123347573550928361e-02,3.025103219329314057e-04,7.636868931363357538e-01,8.569395843657460349e-03,7.418693039361978769e-02,-1.928454119259367938e-02,7.500685642562274325e+00,7.012630913111669861e-02,-1.793021658532309784e-02,5.254261804288704041e-02,4.056563465626383813e-02
2.740000000000000213e+01,1.659604573184067511e-02,-2.148968944634632033e-03,1.167522790709017363e-02,-3.658120736057685236e-03,2.177467326248653731e-02,-3.685473865881632219e-04,7.629384826189115065e-01,-6.713716661759811660e-04,7.467351218561435466e-02,-1.957899025981227337e-02,7.484105174242071001e+00,7.188622171578359921e-02,-9.403819226445767412e-03,4.914192338141203098e-02,4.396905717089479720e-02
2.750000000000000000e+01,1.601883590492098400e-02,7.298103805668558139e-05,1.166714790965099266e-02,-5.772098269196899827e-03,2.221949982691317702e-02,-8.079997439180156222e-05,7.621900742383678207e-01,-9.916540308071160326e-03,7.407273188854524015e-02,-1.987378961637209160e-02,7.484083805436360315e+00,7.252655876302303850e-02,-2.935671201975974839e-04,4.575305284694977659e-02,4.736077898862212088e-02
2.760000000000000142e+01,1.524012823769728756e-02,2.296770658730588367e-03,1.165624559628705877e-02,-7.787076672236959221e-03,2.223789620673902873e-02,-1.090231336393409836e-04,7.614426410295932479e-01,-1.903324429335114670e-02,7.239096477150863684e-02,-2.015536165732876445e-02,7.474332087745732878e+00,7.220008763612321967e-02,8.505637934801758490e-03,4.257352613804282065e-02,5.054325788118728402e-02
2.770000000000000284e+01,1.427135759498386440e-02,4.486086958999902299e-03,1.164432913457751420e-02,-9.687706427134226347e-03,2.189316300269313759e-02,-1.191646170954489451e-04,7.606959271573233705e-01,-2.788966695015345637e-02,6.965021992137598872e-02,-2.041044491352529688e-02,7.467138722698915210e+00,7.081321655752724487e-02,1.726111790440304147e-02,3.979208115916786637e-02,5.332778392896885683e-02
2.780000000000000071e+01,1.312507899152152123e-02,6.610223637334839558e-03,1.163189409034605035e-02,-1.146278603462343518e-02,2.124136678334936565e-02,-1.243504423146316040e-04,7.599499418594357625e-01,-3.635718804093508033e-02,6.588826929053692716e-02,-2.062687883640271919e-02,7.459852978875638918e+00,6.837908561634656324e-02,2.583768242841247981e-02,3.756876923618902159e-02,5.555429359307286624e-02
2.790000000000000213e+01,1.181593702458427937e-02,8.640234503180608400e-03,1.161892517168647623e-02,-1.309141966937241511e-02,2.030010865845768148e-02,-1.296891865957471252e-04,7.592046882655506534e-01,-4.431299037320383938e-02,6.115791062487052621e-02,-2.079433289191572054e-02,7.452535938851529984e+00,6.494081077045511796e-02,3.406776998716861543e-02,3.602497819390825667e-02,5.710137469640084312e-02
2.800000000000000000e+01,1.036106418108171355e-02,1.054793195314414692e-02,1.160585449022662717e-02,-1.454872843502565821e-02,1.907697449963538169e-02,-1.307068145984899450e-04,7.584601622155688894e-01,-5.164209355098057369e-02,5.552607241711671193e-02,-2.090493457003250038e-02,7.445260499817851318e+00,6.055100722295293086e-02,4.181803029652352011e-02,3.523665900256865019e-02,5.789301148959384580e-02
2.810000000000000142e+01,8.777616169321539666e-03,1.230585386646266578e-02,1.159779447757445722e-02,-1.583448011760173885e-02,1.757921913318519214e-02,-8.060012652170224804e-05,7.577163274269601567e-01,-5.823903627250503340e-02,4.907310343188164836e-02,-2.095384728882154074e-02,7.438347886087591121e+00,5.524734376781791079e-02,4.897270743855567515e-02,3.519701610426080596e-02,5.793585507678681440e-02
2.820000000000000284e+01,7.091258862759957683e-03,1.388665030324049560e-02,1.160502943406707503e-02,-1.686357306561581809e-02,1.580796436777830161e-02,7.234956492618542924e-05,7.569731440870318684e-01,-6.400947982893853694e-02,4.189026674272855466e-02,-2.093946400277098274e-02,7.431833399283301667e+00,4.919227824608817662e-02,5.541685200475878620e-02,3.591458998199747316e-02,5.722140572568592404e-02
2.830000000000000071e+01,5.324454395965819327e-03,1.526895617125932983e-02,1.162435191207410352e-02,-1.766804466794138356e-02,1.382305868018834059e-02,1.932247800702796439e-04,7.562307137784994859e-01,-6.887078978266134022e-02,3.408020877478157296e-02,-2.086365667501749455e-02,7.424303085323727736e+00,4.235603522015900235e-02,6.111418473963518838e-02,3.731791361894964965e-02,5.582107277931903921e-02
2.840000000000000213e+01,3.500213708653410541e-03,1.643468574418538442e-02,1.165419522025342401e-02,-1.824240687312408959e-02,1.165729572926055280e-02,2.984330817932010849e-04,7.554890233160191926e-01,-7.275344594413916954e-02,2.575468913841882923e-02,-2.073166265578918824e-02,7.416904624802619139e+00,3.487740549960475361e-02,6.594987106265208510e-02,3.931277211426577323e-02,5.382911262891239973e-02
2.850000000000000000e+01,1.652562567976768046e-03,1.736355334190402278e-02,1.164028841187412198e-02,-1.847651140676642365e-02,9.288675977186369725e-03,-1.390680837930208117e-04,7.547484700395550306e-01,-7.560332670062813731e-02,1.703160943770098967e-02,-2.055176227728124777e-02,7.405532764641465704e+00,2.696972280812440226e-02,6.979307587834666926e-02,4.174481196688932527e-02,5.139982541738818272e-02
2.860000000000000142e+01,-2.028010641672690038e-04,1.804566476817033235e-02,1.163522754455766431e-02,-1.855363632144036920e-02,6.821114262663092315e-03,-5.060867316458268425e-05,7.540082456078952555e-01,-7.737863785882441447e-02,8.037001475164062825e-03,-2.033512721710913074e-02,7.402244316598259211e+00,1.845266494487501907e-02,7.272400925584145137e-02,4.445132801597868888e-02,4.869598335546755641e-02
2.870000000000000284e+01,-2.035035796377456744e-03,1.847084048017722663e-02,1.165801039223773525e-02,-1.832234732210187567e-02,4.251757120068932333e-03,2.278284768007040771e-04,7.532686036690833253e-01,-7.805364487393028072e-02,-1.101242338062524695e-03,-2.009496611148206893e-02,7.396419388119155336e+00,9.792799461009233861e-03,7.457637955026742704e-02,4.723077298386463979e-02,4.591917084164956475e-02
2.880000000000000071e+01,-3.826776225205806310e-03,1.863268419843567419e-02,1.168017190939373180e-02,-1.791740428828349566e-02,1.618437182584466123e-03,2.216151715599676329e-04,7.525299014962810729e-01,-7.761846831460492147e-02,-1.025113215977491166e-02,-1.984610737130425989e-02,7.387021728022203249e+00,8.302203292662706105e-04,7.536697286929408546e-02,4.991050974791592237e-02,4.324203207426554479e-02
2.890000000000000213e+01,-5.544153404528840562e-03,1.852982976574059013e-02,1.166574282411368679e-02,-1.717377179323034339e-02,-1.028544326950852402e-03,-1.442908528004526131e-04,7.517921942334658825e-01,-7.607857355447777969e-02,-1.928304390910473565e-02,-1.960388438697166502e-02,7.377072628152164135e+00,-7.999139122636925517e-03,7.509183757122504799e-02,5.230093869397825501e-02,4.085419340063056043e-02
2.900000000000000000e+01,-7.162121553022395698e-03,1.816371041893796376e-02,1.167438687162545251e-02,-1.617968148493555483e-02,-3.661193468026264098e-03,8.644047511765658143e-05,7.510547615078485562e-01,-7.345375079172973554e-02,-2.806755585003584130e-02,-1.938363201446283504e-02,7.374327256173177858e+00,-1.682268239182700340e-02,7.373854179682530485e-02,5.424159596066154693e-02,3.891447820492969362e-02
2.910000000000000142e+01,-8.653857959800958372e-03,1.754385884206763335e-02,1.165380280864441662e-02,-1.491736406778561980e-02,-6.198515768703302328e-03,-2.058406298103518416e-04,7.503184448406156060e-01,-6.977950412506800371e-02,-3.647935881278963066e-02,-1.919971307465189250e-02,7.363166672329239049e+00,-2.539720532420096377e-02,7.137100225160823708e-02,5.559779733463295764e-02,3.755923031816432722e-02
2.920000000000000284e+01,-1.001284046797957378e-02,1.667107352776698095e-02,1.166826557435316457e-02,-1.358982508178615926e-02,-8.727853143006532657e-03,1.446276570874876208e-04,7.495823677855666389e-01,-6.510648536987037605e-02,-4.439495563757334118e-02,-1.906500835908000319e-02,7.360770550489413644e+00,-3.382527360172385422e-02,6.786293832925396896e-02,5.627957794275350450e-02,3.688005949199155836e-02
2.930000000000000071e+01,-1.121629136923785880e-02,1.556011201459399362e-02,1.167229497644245960e-02,-1.203450901258284675e-02,-1.110961513172986810e-02,4.029402089295318389e-05,7.488473536881493642e-01,-5.949906489313191993e-02,-5.170095266412455537e-02,-1.898974256784114259e-02,7.350140974173142716e+00,-4.160278704285385459e-02,6.348166997138621204e-02,5.623192901132706423e-02,3.693032203058300988e-02
2.940000000000000213e+01,-1.224474273887551402e-02,1.422845235473655517e-02,1.166192024008540565e-02,-1.028451369637654877e-02,-1.331659659857437755e-02,-1.037473635705455852e-04,7.481130901228387753e-01,-5.303453935062639457e-02,-5.829198097781640442e-02,-1.898115297845674385e-02,7.342635653105483939e+00,-4.881835968047913699e-02,5.818431923496355379e-02,5.546178910001782481e-02,3.770307112963643820e-02
2.950000000000000000e+01,-1.308201684321790535e-02,1.269954074577771957e-02,1.164681836046421379e-02,-8.372741043423909818e-03,-1.528911608958835600e-02,-1.510187962119238629e-04,7.473794742884487530e-01,-4.580194667265599651e-02,-6.407238578442275845e-02,-1.904306677421871430e-02,7.336158343899778167e+00,-5.536247813560471465e-02,5.208192320945070203e-02,5.400049232087713452e-02,3.916701791000180843e-02
2.960000000000000142e+01,-1.372037131766724351e-02,1.098590156341124231e-02,1.166691279328303278e-02,-6.383544744493388490e-03,-1.713639182366477262e-02,2.009443281881814303e-04,7.466462795396892060e-01,-3.790334454135245446e-02,-6.895658553309225169e-02,-1.917567205184379092e-02,7.331947487595591006e+00,-6.119646165135728816e-02,4.509119473991203553e-02,5.194025418189798793e-02,4.122991083596110051e-02
2.970000000000000284e+01,-1.415017050357392746e-02,9.106429271320291841e-03,1.165156573130896392e-02,-4.297991859066844708e-03,-1.879472292090950472e-02,-1.534706197406944788e-04,7.459143314983059936e-01,-2.945079893649546129e-02,-7.287332008511593351e-02,-1.937531847449728076e-02,7.319480413831684018e+00,-6.612242965102876902e-02,3.748527964029328002e-02,4.940753569496281888e-02,4.376537418408797675e-02
2.980000000000000071e+01,-1.436506997970887593e-02,7.110016405094782624e-03,1.163768329705219991e-02,-2.148994761349478679e-03,-1.996412866225508870e-02,-1.388243425676368391e-04,7.451828262085982146e-01,-2.055985606558556264e-02,-7.576390297814517005e-02,-1.963475075969761327e-02,7.315052897078015093e+00,-7.012176742440055788e-02,2.962062882980602899e-02,4.658942666030476548e-02,4.658628403141108071e-02
2.990000000000000213e+01,-1.436114449545298696e-02,5.004575786968560452e-03,1.166511160207099086e-02,3.925484255889446703e-05,-2.105440618126221478e-02,2.742830501879123684e-04,7.444517413695527219e-01,-1.135916887280198628e-02,-7.758404215793057723e-02,-1.994346759303720212e-02,7.310848390455062962e+00,-7.313815642537153938e-02,2.088625474695226039e-02,4.363421145701423115e-02,4.954446219659757594e-02
3.000000000000000000e+01,-1.414681643416227860e-02,2.839377624367761619e-03,1.092963364891665415e-02,2.143280612907081870e-03,-2.165198162600798573e-02,-7.354779531543360199e-03,7.437273611003830665e-01,-1.977916856346366783e-03,-7.831308827400507155e-02,-2.028778218048805926e-02,7.243802691696989093e+00,-7.519295315905094590e-02,1.224546671751996184e-02,4.093825023208099573e-02,5.224348101069757611e-02
