time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
6.510000,0.028056,0.010519,11.387956,-0.001061,-0.006523,0.015074,-0.000000821,0.000021962,-0.000044489,0.001817,-0.003398,0.031934,0.999483
6.520000,0.024254,0.023295,11.408621,0.000678,-0.003920,0.015577,-0.000000491,0.000021712,-0.000044376,0.001816,-0.003422,0.032008,0.999480
6.530000,-0.004343,-0.005211,11.384784,-0.000424,-0.003766,0.014359,-0.000000883,0.000021978,-0.000044238,0.001816,-0.003446,0.032081,0.999478
6.540000,0.029746,0.010780,11.390591,-0.001512,-0.003862,0.015553,-0.000000794,0.000021979,-0.000044422,0.001815,-0.003467,0.032154,0.999475
6.550000,0.020391,0.015271,9.930994,-0.000131,-0.003696,0.015339,-0.000001038,0.000021802,-0.000044396,0.001814,-0.003488,0.032227,0.999473
6.560000,0.078150,0.040821,9.924568,0.000513,-0.003851,0.014537,-0.000000865,0.000021819,-0.000044200,0.001815,-0.003509,0.032299,0.999470
6.570000,0.131725,0.065101,9.910386,-0.000010,-0.004011,0.014656,-0.000000905,0.000021974,-0.000044335,0.001816,-0.003532,0.032371,0.999468
6.580000,0.127615,0.079256,9.894237,0.000686,-0.005028,0.014122,-0.000000841,0.000022175,-0.000044253,0.001819,-0.003559,0.032443,0.999466
6.590000,0.138870,0.030286,9.902094,0.001032,-0.006889,0.013492,-0.000000988,0.000022010,-0.000044229,0.001823,-0.003588,0.032516,0.999463
6.600000,0.165864,0.051484,9.927278,-0.000397,-0.006477,0.015383,-0.000000943,0.000021823,-0.000044421,0.001828,-0.003621,0.032589,0.999461
6.610000,0.006750,0.023062,11.387573,-0.000394,-0.004933,0.015050,-0.000000796,0.000021948,-0.000044241,0.001831,-0.003653,0.032663,0.999458
6.620000,0.037843,0.062372,11.388204,-0.000139,-0.005625,0.014058,-0.000000865,0.000021995,-0.000044567,0.001835,-0.003683,0.032736,0.999456
6.630000,0.033343,0.012895,11.375786,-0.000404,-0.005508,0.014502,-0.000000708,0.000021842,-0.000044455,0.001838,-0.003711,0.032809,0.999453
6.640000,0.011645,0.029266,11.355214,0.000000,-0.005634,0.014435,-0.000000975,0.000022054,-0.000044389,0.001840,-0.003737,0.032881,0.999451
6.650000,0.042118,0.022154,11.358304,-0.000244,-0.003894,0.013839,-0.000000788,0.000022034,-0.000044581,0.001841,-0.003761,0.032954,0.999448
6.660000,0.030167,0.032207,11.364703,-0.000629,-0.004144,0.013183,-0.000000912,0.000021809,-0.000044289,0.001842,-0.003783,0.033026,0.999446
6.670000,0.075101,-0.033793,9.929889,-0.001119,-0.004442,0.015159,-0.000000847,0.000021832,-0.000044018,0.001842,-0.003805,0.033099,0.999443
6.680000,0.032494,-0.006685,9.930068,-0.000879,-0.003308,0.014343,-0.000001129,0.000021721,-0.000044296,0.001840,-0.003826,0.033172,0.999441
6.690000,-0.066914,0.048818,9.886844,-0.000926,-0.002980,0.014223,-0.000000791,0.000021918,-0.000044345,0.001839,-0.003843,0.033244,0.999438
6.700000,-0.066628,0.064194,9.893672,-0.001451,-0.002635,0.013261,-0.000000895,0.000021950,-0.000044269,0.001839,-0.003855,0.033313,0.999436
6.710000,0.063560,0.026289,9.917761,0.000563,-0.001531,0.013784,-0.000001000,0.000021903,-0.000044553,0.001839,-0.003865,0.033382,0.999434
6.720000,0.012094,0.031496,9.925940,0.000320,-0.002163,0.013533,-0.000000861,0.000021874,-0.000044240,0.001840,-0.003875,0.033450,0.999431
6.730000,0.036900,0.025216,9.950192,-0.000390,-0.002697,0.013906,-0.000000835,0.000021843,-0.000044319,0.001840,-0.003883,0.033519,0.999429
6.740000,0.033653,0.021372,9.929474,-0.000524,-0.000972,0.014809,-0.000001094,0.000022019,-0.000044386,0.001839,-0.003891,0.033588,0.999427
6.750000,0.121038,0.079041,9.956931,0.001865,-0.001440,0.013987,-0.000000733,0.000021939,-0.000044510,0.001839,-0.003901,0.033656,0.999424
6.760000,0.110165,0.072378,9.952711,-0.000693,-0.002539,0.012679,-0.000000772,0.000021827,-0.000044304,0.001841,-0.003913,0.033724,0.999422
6.770000,0.103963,0.121710,9.972873,-0.000215,-0.002970,0.012726,-0.000001043,0.000021838,-0.000044296,0.001846,-0.003925,0.033791,0.999419
6.780000,0.080145,0.087587,9.986563,0.000759,-0.002636,0.012405,-0.000000795,0.000021671,-0.000044607,0.001854,-0.003939,0.033857,0.999417
6.790000,0.208723,0.071265,9.968541,0.001400,-0.004157,0.012990,-0.000001045,0.000021939,-0.000044198,0.001863,-0.003958,0.033924,0.999415
6.800000,0.197049,0.066409,9.980192,0.002970,-0.006374,0.013775,-0.000000966,0.000021870,-0.000044428,0.001873,-0.003984,0.033991,0.999412
6.810000,0.082929,-0.033635,10.040791,0.002093,-0.005913,0.014727,-0.000000865,0.000022137,-0.000044461,0.001882,-0.004011,0.034061,0.999410
6.820000,0.105194,-0.027284,9.999219,0.001570,-0.005228,0.014506,-0.000000967,0.000021808,-0.000044163,0.001889,-0.004041,0.034132,0.999407
6.830000,0.014061,0.010547,11.342466,0.000749,-0.007045,0.014068,-0.000000943,0.000021937,-0.000044158,0.001895,-0.004069,0.034203,0.999405
6.840000,0.011900,0.019941,11.325857,0.000643,-0.005285,0.014633,-0.000000970,0.000021833,-0.000044344,0.001899,-0.004095,0.034274,0.999402
6.850000,0.008988,0.004493,11.334990,0.001111,-0.004660,0.014662,-0.000000696,0.000021769,-0.000044205,0.001904,-0.004120,0.034345,0.999400
6.860000,0.011771,0.015953,11.335095,-0.000010,-0.004381,0.015222,-0.000000760,0.000021934,-0.000044495,0.001907,-0.004142,0.034416,0.999397
6.870000,0.030770,0.014373,11.352104,0.000439,-0.003992,0.014540,-0.000001070,0.000021994,-0.000044184,0.001910,-0.004163,0.034486,0.999395
6.880000,0.028084,-0.000386,11.332457,0.000214,-0.003903,0.014573,-0.000000928,0.000022002,-0.000044175,0.001912,-0.004181,0.034557,0.999392
6.890000,0.070209,0.075439,9.976747,0.000672,-0.002994,0.013189,-0.000000814,0.000021947,-0.000044297,0.001915,-0.004200,0.034626,0.999390
6.900000,0.075686,0.069312,9.997547,0.000165,-0.003507,0.013443,-0.000001077,0.000021830,-0.000044704,0.001921,-0.004219,0.034694,0.999387
6.910000,0.010454,0.031825,9.993730,0.001202,-0.003108,0.013994,-0.000000809,0.000021983,-0.000044476,0.001927,-0.004236,0.034762,0.999385
6.920000,-0.017628,0.048825,9.982365,0.000015,-0.003174,0.012422,-0.000001019,0.000021982,-0.000044439,0.001933,-0.004250,0.034829,0.999382
6.930000,0.016859,0.023789,9.979467,0.000809,-0.002725,0.013070,-0.000000760,0.000021767,-0.000044365,0.001938,-0.004262,0.034895,0.999380
6.940000,-0.002392,0.011858,9.991583,0.000818,-0.002031,0.013578,-0.000000930,0.000021976,-0.000044321,0.001943,-0.004272,0.034961,0.999378
6.950000,0.114786,0.047741,9.987523,0.001638,-0.002703,0.013619,-0.000000676,0.000022196,-0.000044480,0.001948,-0.004284,0.035028,0.999375
6.960000,0.106883,0.065495,10.000430,0.001118,-0.003345,0.013709,-0.000000802,0.000021740,-0.000044282,0.001953,-0.004298,0.035095,0.999373
6.970000,0.126379,0.042280,9.985995,0.002104,-0.003656,0.013930,-0.000000735,0.000021865,-0.000044348,0.001959,-0.004314,0.035162,0.999370
6.980000,0.118514,0.044322,9.996738,0.000755,-0.003321,0.012372,-0.000001416,0.000021860,-0.000044260,0.001964,-0.004333,0.035231,0.999368
6.990000,0.111562,0.050250,9.995746,0.001357,-0.005069,0.013723,-0.000000585,0.000021746,-0.000044509,0.001971,-0.004355,0.035299,0.999365
7.000000,0.127415,0.058788,10.040804,0.001879,-0.006034,0.013690,-0.000000879,0.000021991,-0.000044467,0.001979,-0.004380,0.035368,0.999363
7.010000,0.009880,-0.008167,10.018095,0.000750,-0.003907,0.013429,-0.000000783,0.000021825,-0.000044552,0.001987,-0.004404,0.035437,0.999360
7.020000,0.024869,0.014586,10.010660,0.001290,-0.004724,0.013631,-0.000000724,0.000021776,-0.000044402,0.001993,-0.004426,0.035506,0.999358
7.030000,-0.011539,0.005383,11.277114,0.001633,-0.004456,0.013484,-0.000000776,0.000022154,-0.000044244,0.001999,-0.004446,0.035574,0.999355
7.040000,0.019712,-0.007679,11.251815,0.000680,-0.004666,0.013395,-0.000000928,0.000021825,-0.000044261,0.002004,-0.004464,0.035642,0.999353
7.050000,-0.020831,0.002872,10.691089,-0.000044,-0.002089,0.012890,-0.000001033,0.000021928,-0.000044342,0.002008,-0.004479,0.035711,0.999350
7.060000,-0.017167,-0.009912,10.713963,-0.000211,-0.002090,0.013444,-0.000000584,0.000022278,-0.000044512,0.002010,-0.004491,0.035779,0.999348
7.070000,-0.000964,0.029566,10.676616,-0.000437,-0.002995,0.014001,-0.000001149,0.000021884,-0.000044231,0.002011,-0.004500,0.035847,0.999345
7.080000,-0.017061,0.012838,10.672935,0.000327,-0.001639,0.013776,-0.000000985,0.000021942,-0.000044060,0.002011,-0.004506,0.035914,0.999343
7.090000,-0.002648,0.010190,10.666983,0.001378,-0.000558,0.012620,-0.000000894,0.000021953,-0.000044329,0.002010,-0.004510,0.035982,0.999340
7.100000,0.011156,-0.017221,10.696583,-0.000750,0.000901,0.014099,-0.000000799,0.000021997,-0.000044510,0.002007,-0.004511,0.036050,0.999338
7.110000,0.021350,0.022062,10.677960,-0.000260,0.000571,0.012051,-0.000000749,0.000021751,-0.000044348,0.002003,-0.004510,0.036117,0.999335
7.120000,0.011879,0.039233,10.673392,-0.001074,0.000341,0.014516,-0.000000655,0.000022047,-0.000044449,0.001999,-0.004507,0.036184,0.999333
7.130000,-0.069559,-0.065711,9.610302,-0.001402,0.001826,0.013653,-0.000000580,0.000022183,-0.000044195,0.001991,-0.004499,0.036252,0.999331
7.140000,-0.078299,-0.051645,9.613702,-0.002519,0.003287,0.014428,-0.000000552,0.000021894,-0.000044499,0.001980,-0.004486,0.036320,0.999328
7.150000,-0.002537,0.052709,9.596745,-0.000923,0.002429,0.013251,-0.000000924,0.000021959,-0.000044464,0.001969,-0.004470,0.036387,0.999326
7.160000,0.001992,0.049934,9.628780,-0.000750,0.003157,0.012085,-0.000000873,0.000021769,-0.000044200,0.001959,-0.004451,0.036452,0.999324
7.170000,0.112551,0.076249,10.664786,-0.001304,0.004700,0.012845,-0.000000847,0.000021773,-0.000044248,0.001951,-0.004434,0.036518,0.999321
7.180000,0.105939,0.073495,10.651476,-0.001351,0.003394,0.012806,-0.000000927,0.000021736,-0.000044307,0.001944,-0.004419,0.036582,0.999319
7.190000,0.162304,0.088520,10.633016,-0.000263,0.002041,0.012914,-0.000000697,0.000021776,-0.000044340,0.001939,-0.004407,0.036647,0.999317
7.200000,0.144500,0.065062,10.637062,-0.000592,0.002975,0.013111,-0.000000864,0.000022092,-0.000044263,0.001937,-0.004397,0.036711,0.999314
7.210000,0.053635,-0.063781,9.589248,-0.000070,0.001931,0.013414,-0.000001135,0.000021869,-0.000044367,0.001931,-0.004388,0.036776,0.999312
7.220000,0.089196,-0.042065,9.593746,-0.000305,0.001012,0.013926,-0.000000709,0.000021798,-0.000044426,0.001924,-0.004379,0.036844,0.999310
7.230000,0.018364,0.069171,9.565403,-0.001071,0.002788,0.013578,-0.000000531,0.000021915,-0.000044685,0.001917,-0.004368,0.036910,0.999307
7.240000,0.019860,0.054877,9.573822,-0.000187,0.001660,0.013049,-0.000000760,0.000021924,-0.000044424,0.001912,-0.004357,0.036975,0.999305
7.250000,0.101920,0.079213,10.611117,0.000340,0.001425,0.012695,-0.000000721,0.000021732,-0.000044520,0.001908,-0.004347,0.037039,0.999303
7.260000,0.130583,0.083786,10.620436,-0.000644,0.001809,0.013379,-0.000000909,0.000022110,-0.000044406,0.001907,-0.004339,0.037104,0.999300
7.270000,0.121222,0.071921,10.592815,0.000197,0.001910,0.012478,-0.000000574,0.000021905,-0.000044196,0.001906,-0.004334,0.037168,0.999298
7.280000,0.130749,0.054271,10.615341,0.001648,-0.000095,0.012611,-0.000000738,0.000022267,-0.000044381,0.001908,-0.004331,0.037232,0.999295
7.290000,-0.007764,-0.037234,9.540899,0.001078,0.000693,0.011748,-0.000000650,0.000022034,-0.000044196,0.001907,-0.004327,0.037296,0.999293
7.300000,0.017575,-0.022429,9.546313,0.000258,0.001297,0.013068,-0.000000725,0.000022227,-0.000044054,0.001904,-0.004321,0.037362,0.999291
7.310000,-0.040483,0.010624,9.532484,0.000494,0.001257,0.012609,-0.000000752,0.000022036,-0.000044200,0.001901,-0.004312,0.037427,0.999288
7.320000,-0.033826,0.009068,9.510083,-0.000290,0.002225,0.012035,-0.000000930,0.000021797,-0.000044291,0.001897,-0.004301,0.037491,0.999286
7.330000,0.005813,0.038233,9.548525,0.000143,0.003809,0.011756,-0.000000699,0.000022040,-0.000044363,0.001894,-0.004287,0.037554,0.999284
7.340000,-0.003308,0.053773,9.549446,-0.001171,0.003790,0.012371,-0.000000652,0.000022103,-0.000044026,0.001891,-0.004270,0.037616,0.999281
7.350000,0.042906,-0.062598,9.534660,-0.001371,0.003997,0.013457,-0.000000593,0.000021925,-0.000044282,0.001884,-0.004251,0.037680,0.999279
7.360000,-0.020277,-0.037302,9.544560,-0.000903,0.004061,0.012459,-0.000000847,0.000022022,-0.000044370,0.001873,-0.004231,0.037745,0.999277
7.370000,0.145858,0.066884,10.545430,-0.001641,0.003884,0.012727,-0.000000478,0.000021987,-0.000044426,0.001864,-0.004214,0.037811,0.999274
7.380000,0.142038,0.055452,10.561776,-0.001626,0.003044,0.013261,-0.000000710,0.000021976,-0.000044390,0.001855,-0.004200,0.037877,0.999272
7.390000,0.148801,0.074905,10.578746,-0.000835,0.003000,0.013450,-0.000000694,0.000022069,-0.000044485,0.001848,-0.004189,0.037944,0.999269
7.400000,0.126814,0.072007,10.557367,-0.001111,0.001975,0.013541,-0.000000679,0.000021888,-0.000044016,0.001843,-0.004182,0.038010,0.999267
7.410000,0.154508,0.084531,10.566819,0.001033,0.000542,0.012291,-0.000000720,0.000022085,-0.000044442,0.001841,-0.004178,0.038075,0.999264
7.420000,0.149895,0.090628,10.558203,-0.000609,0.001281,0.013547,-0.000000839,0.000022084,-0.000044291,0.001841,-0.004178,0.038141,0.999262
7.430000,0.142760,0.070048,10.551227,0.000164,-0.000489,0.013562,-0.000000647,0.000021792,-0.000044324,0.001843,-0.004180,0.038206,0.999259
7.440000,0.124009,0.085399,10.553284,0.002151,-0.001279,0.012004,-0.000000770,0.000021902,-0.000044319,0.001847,-0.004185,0.038271,0.999257
7.450000,0.048696,-0.018232,9.480882,0.000557,-0.000236,0.013194,-0.000000793,0.000021981,-0.000044383,0.001848,-0.004189,0.038337,0.999254
7.460000,0.018730,-0.034150,9.510723,0.000701,-0.000121,0.013117,-0.000000686,0.000022006,-0.000044401,0.001847,-0.004192,0.038404,0.999252
7.470000,0.030622,-0.001656,9.470224,0.000705,-0.001095,0.013184,-0.000000510,0.000022017,-0.000044416,0.001845,-0.004194,0.038472,0.999249
7.480000,0.025742,-0.012719,9.459472,-0.000395,-0.001486,0.014164,-0.000000883,0.000021885,-0.000044519,0.001842,-0.004196,0.038540,0.999247
7.490000,0.066988,-0.002247,9.466365,-0.000598,0.000495,0.013533,-0.000000630,0.000021812,-0.000044365,0.001837,-0.004198,0.038609,0.999244
7.500000,0.065858,0.001454,9.443779,-0.001004,0.000311,0.013761,-0.000000477,0.000022056,-0.000044262,0.001831,-0.004201,0.038679,0.999241
7.510000,0.064336,0.071155,10.513756,-0.000599,-0.000435,0.013881,-0.000000435,0.000021849,-0.000044230,0.001827,-0.004206,0.038748,0.999238
7.520000,0.119811,0.070727,10.503719,-0.000756,-0.001551,0.013283,-0.000000860,0.000021977,-0.000044284,0.001825,-0.004213,0.038817,0.999236
7.530000,0.024181,0.070497,9.457857,-0.000092,-0.000043,0.013040,-0.000000360,0.000021774,-0.000044390,0.001825,-0.004217,0.038884,0.999233
7.540000,-0.012576,0.070947,9.468364,-0.000124,-0.001733,0.012585,-0.000000519,0.000021744,-0.000044217,0.001828,-0.004219,0.038949,0.999231
7.550000,0.060383,0.036215,9.473577,-0.000674,-0.000485,0.013904,-0.000000772,0.000021919,-0.000043839,0.001830,-0.004222,0.039014,0.999228
7.560000,0.075649,0.018847,9.458197,0.000812,-0.000893,0.013160,-0.000000590,0.000021890,-0.000044259,0.001832,-0.004225,0.039079,0.999226
7.570000,-0.018694,0.017673,9.457419,0.000636,-0.000319,0.013523,-0.000000629,0.000021774,-0.000044517,0.001834,-0.004226,0.039144,0.999223
7.580000,-0.026410,0.010994,9.458934,-0.000131,0.000635,0.012668,-0.000000636,0.000021791,-0.000044145,0.001835,-0.004224,0.039208,0.999220
7.590000,-0.052232,0.054899,9.477805,-0.000306,0.002150,0.012053,-0.000000519,0.000021953,-0.000044239,0.001837,-0.004217,0.039270,0.999218
7.600000,-0.054762,0.049639,9.470833,0.000291,0.001947,0.012049,-0.000000585,0.000022237,-0.000044329,0.001840,-0.004205,0.039331,0.999216
7.610000,0.117749,0.054041,10.491475,0.000862,0.002401,0.012277,-0.000000609,0.000021902,-0.000044160,0.001843,-0.004195,0.039391,0.999213
7.620000,0.121262,0.029824,10.473848,0.000553,0.000368,0.011569,-0.000000648,0.000022193,-0.000044405,0.001849,-0.004188,0.039451,0.999211
7.630000,0.135653,0.076823,10.475923,0.002037,0.000362,0.012362,-0.000000566,0.000021925,-0.000044229,0.001855,-0.004183,0.039512,0.999209
7.640000,0.142185,0.059894,10.504160,0.001015,0.000378,0.013021,-0.000000856,0.000022301,-0.000044595,0.001862,-0.004182,0.039573,0.999206
7.650000,0.133571,0.037709,10.485667,0.002099,-0.001165,0.011697,-0.000000393,0.000021856,-0.000044587,0.001870,-0.004183,0.039635,0.999204
7.660000,0.124360,0.019932,10.493795,0.001119,-0.001231,0.011532,-0.000000473,0.000021886,-0.000044349,0.001879,-0.004188,0.039697,0.999201
7.670000,0.091912,-0.058359,9.435963,0.001771,-0.001869,0.012448,-0.000000556,0.000021823,-0.000044264,0.001884,-0.004194,0.039761,0.999199
7.680000,0.064851,-0.073057,9.423520,0.000568,-0.000324,0.013285,-0.000000513,0.000022146,-0.000044257,0.001886,-0.004201,0.039828,0.999196
7.690000,-0.019820,0.017657,9.422229,0.000411,-0.000065,0.013531,-0.000000718,0.000021967,-0.000044467,0.001887,-0.004206,0.039895,0.999193
7.700000,-0.014114,-0.006058,9.411824,0.000223,0.000066,0.013919,-0.000000463,0.000021823,-0.000044378,0.001887,-0.004208,0.039961,0.999191
7.710000,-0.009453,0.048293,9.408481,-0.000021,-0.000018,0.012913,-0.000000654,0.000022121,-0.000044359,0.001888,-0.004209,0.040026,0.999188
7.720000,0.019961,0.037431,9.434269,-0.000419,0.000106,0.012892,-0.000000709,0.000021663,-0.000044326,0.001890,-0.004206,0.040090,0.999185
7.730000,0.031046,-0.014904,9.415392,0.000206,0.001459,0.013383,-0.000000574,0.000022001,-0.000044434,0.001890,-0.004203,0.040154,0.999183
7.740000,0.027336,0.011206,9.441482,-0.000250,0.000412,0.012331,-0.000000543,0.000021919,-0.000044364,0.001888,-0.004198,0.040219,0.999180
7.750000,0.128259,0.090919,10.451809,-0.000085,-0.000103,0.013480,-0.000000702,0.000021883,-0.000044418,0.001888,-0.004196,0.040284,0.999178
7.760000,0.128843,0.073576,10.437281,0.000508,0.000665,0.012361,-0.000000702,0.000021963,-0.000044183,0.001890,-0.004197,0.040349,0.999175
7.770000,0.081469,-0.017288,9.450189,-0.000030,0.000444,0.013995,-0.000000452,0.000021836,-0.000044423,0.001890,-0.004199,0.040415,0.999172
7.780000,0.056534,-0.006060,9.446630,-0.000264,-0.000373,0.013877,-0.000000823,0.000021801,-0.000044574,0.001889,-0.004202,0.040482,0.999170
7.790000,0.030382,0.038378,9.426000,0.000050,0.000044,0.013669,-0.000000382,0.000022039,-0.000044462,0.001889,-0.004204,0.040549,0.999167
7.800000,0.016727,0.046645,9.432311,-0.000259,-0.001146,0.011806,-0.000000270,0.000021988,-0.000044714,0.001888,-0.004206,0.040615,0.999164
7.810000,-0.001877,0.051339,9.445348,-0.000221,-0.001088,0.012395,-0.000000674,0.000021883,-0.000044722,0.001890,-0.004206,0.040679,0.999162
7.820000,0.019918,0.036296,9.445180,0.000805,-0.000286,0.013400,-0.000000191,0.000021883,-0.000044508,0.001893,-0.004205,0.040743,0.999159
7.830000,0.112384,0.074328,10.416407,0.001990,0.000233,0.012007,-0.000000679,0.000021918,-0.000044306,0.001898,-0.004205,0.040805,0.999156
7.840000,0.104619,0.055002,10.428261,0.002370,-0.000256,0.012199,-0.000000626,0.000021973,-0.000044423,0.001904,-0.004207,0.040868,0.999154
7.850000,0.131200,0.051937,10.409355,0.001519,-0.001619,0.012091,-0.000000623,0.000021947,-0.000044480,0.001912,-0.004212,0.040930,0.999151
7.860000,0.128224,0.065530,10.418377,0.003012,-0.001746,0.012584,-0.000000700,0.000022090,-0.000044376,0.001922,-0.004219,0.040993,0.999149
7.870000,0.122466,0.046139,10.430055,0.002854,-0.001835,0.011945,-0.000000551,0.000021717,-0.000044266,0.001932,-0.004229,0.041055,0.999146
7.880000,0.112818,0.043206,10.434171,0.002245,-0.001683,0.013117,-0.000000314,0.000022030,-0.000044289,0.001943,-0.004241,0.041118,0.999143
7.890000,0.101928,0.036571,10.436664,0.002993,-0.003549,0.012311,-0.000000624,0.000021881,-0.000044636,0.001956,-0.004256,0.041181,0.999141
7.900000,0.128770,0.063749,10.443486,0.002376,-0.003023,0.012532,-0.000000684,0.000021704,-0.000044361,0.001969,-0.004273,0.041244,0.999138
7.910000,-0.054876,-0.049719,9.376248,0.001900,-0.003859,0.013917,-0.000000553,0.000021901,-0.000044312,0.001980,-0.004286,0.041308,0.999135
7.920000,-0.031116,-0.058665,9.376543,0.001560,-0.002679,0.011983,-0.000000714,0.000022017,-0.000044572,0.001987,-0.004296,0.041372,0.999133
