time,x,y,z,vx,vy,vz,att_x,att_y,att_z,thrust,gimbal_a,gimbal_b
2.660000000000000142e+01,1.423932420002446619e+01,2.171007025821747050e+01,-5.135705695394972992e+01,8.188013778672232901e-01,2.048966718112024576e+00,-1.542869520207731382e+00,9.482588832664303746e-01,-1.392128389352276230e-01,1.256518605354962625e-01,1.500000014986733632e+01,-2.617993977826429397e-01,0.000000000000000000e+00
2.670000000000000284e+01,1.430973329489620482e+01,2.177018183707092902e+01,-5.145746410687317507e+01,7.040909487173829806e-01,6.011157885345927987e-01,-1.004071529234431548e+00,1.793381837627289421e+00,-2.067609719927023804e-01,-9.167333795756697767e-02,1.499968166541992964e+01,-2.436379810587006589e-01,0.000000000000000000e+00
2.680000000000000071e+01,1.437663950812338776e+01,2.180805295106690522e+01,-5.165463935245912808e+01,6.690621322718325326e-01,3.787111399597750117e-01,-1.971752455859564712e+00,2.629534054966074841e+00,-9.228793852632710681e-02,-2.867660926832059642e-01,1.804194066801089402e+00,2.564901005353145136e-01,0.000000000000000000e+00
2.690000000000000213e+01,1.444156394684971723e+01,2.185295343863734274e+01,-5.192036900303699554e+01,6.492443872632887025e-01,4.490048757043891836e-01,-2.657296505778699913e+00,-2.847714292174654549e+00,1.263938172852516750e-01,-3.351468598281148181e-01,-9.864379156108554234e-09,2.564834756263806304e-01,0.000000000000000000e+00
2.700000000000000000e+01,1.450720291145709240e+01,2.188312235464905342e+01,-5.223420353865206778e+01,6.563896460737569383e-01,3.016891601171226012e-01,-3.138345356150730847e+00,-2.012271201940192711e+00,3.111256964557116422e-01,-2.060055088734856488e-01,-9.900903846577242834e-09,2.564775595384181650e-01,0.000000000000000000e+00
2.710000000000000142e+01,1.456685140772071207e+01,2.188144944270074177e+01,-5.260804148365457422e+01,5.964849626361969914e-01,-1.672911948312028052e-02,-3.738379450025076878e+00,-1.128611486361256189e+00,3.357077771401575372e-01,2.963506153389094261e-02,-9.873794012241770258e-09,2.564726735444320393e-01,0.000000000000000000e+00
2.720000000000000284e+01,1.462606375761129662e+01,2.204758953410852484e+01,-5.299374340681162465e+01,5.921234989058428155e-01,1.661400914077813873e+00,-3.857019231570497642e+00,-2.697035895708838615e-01,1.778924309979099672e-01,1.988332383990247254e-01,1.495067332781285252e+01,-2.617406384685446730e-01,0.000000000000000000e+00
2.730000000000000071e+01,1.470012998483704791e+01,2.231138306767793367e+01,-5.324920304304646379e+01,7.406622722575187945e-01,2.637935335694075345e+00,-2.554596362348364735e+00,5.498510552854207756e-01,-5.010816555561370400e-02,1.904888064342029896e-01,1.499979322809094739e+01,-2.617901338649454845e-01,0.000000000000000000e+00
2.740000000000000213e+01,1.477168100851381460e+01,2.245628344070495785e+01,-5.335314868264273969e+01,7.155102367676581254e-01,1.449003730270239876e+00,-1.039456395962750079e+00,1.396266540601811545e+00,-1.982476166579607568e-01,1.349115085911943394e-02,1.499964569756176225e+01,-2.527826896395555245e-01,0.000000000000000000e+00
2.750000000000000000e+01,1.483370079698211619e+01,2.246189666452253064e+01,-5.351144452852665268e+01,6.201978846830079606e-01,5.613223817573387286e-02,-1.582958458839161864e+00,2.262888762215498950e+00,-1.624483221636816577e-01,-2.170862653455305213e-01,1.183293562055678727e+01,-7.724379720560448082e-02,0.000000000000000000e+00
2.760000000000000142e+01,1.489306068672645900e+01,2.247457259552361108e+01,-5.374836056136694395e+01,5.935988974434270871e-01,1.267593100108186654e-01,-2.369160328402888815e+00,3.095855007757728039e+00,3.121207213274979075e-02,-3.404277225243290683e-01,-9.780330872169500176e-09,-7.724321795526820078e-02,0.000000000000000000e+00
2.770000000000000284e+01,1.495358199101437258e+01,2.248830074249107369e+01,-5.404201414493986277e+01,6.052130428791392402e-01,1.372814696746282037e-01,-2.936535835729175759e+00,-2.353484627211920976e+00,2.523205672147013079e-01,-2.802732656180895177e-01,-9.816031596823565401e-09,-7.724272254406233662e-02,0.000000000000000000e+00
2.780000000000000071e+01,1.500953663420998296e+01,2.247475197470172148e+01,-5.438646467937988405e+01,5.595464319561107569e-01,-1.354876778935108772e-01,-3.444505344400242919e+00,-1.461956840679369707e+00,3.516922070712185100e-01,-6.376735258405363815e-02,-9.840493601750710511e-09,-7.724114105368137806e-02,0.000000000000000000e+00
2.790000000000000213e+01,1.505973533662983144e+01,2.253103632464815220e+01,-5.478696829867018181e+01,5.019870241984808468e-01,5.628434994643091160e-01,-4.005036192902990067e+00,-5.650317635696103791e-01,2.502489201901030302e-01,1.545325257231780769e-01,6.025627192582899028e+00,-2.617843863582825503e-01,0.000000000000000000e+00
2.800000000000000000e+01,1.512842583998501844e+01,2.275345444945897455e+01,-5.508961724928508374e+01,6.869050335518654959e-01,2.224181248108230591e+00,-3.026489506149036668e+00,2.789217276932312584e-01,2.468602237384920350e-02,2.117508641307769279e-01,1.499971952035939537e+01,-2.617909455859168677e-01,0.000000000000000000e+00
2.810000000000000142e+01,1.520651134053015419e+01,2.294932506881308498e+01,-5.525376889063285546e+01,7.808550054513639926e-01,1.958706193541119633e+00,-1.641516413477736913e+00,1.128099345630037886e+00,-1.677091270767361308e-01,7.956294025012228266e-02,1.500000014985719687e+01,-2.617993977836661212e-01,0.000000000000000000e+00
2.820000000000000284e+01,1.528085572820833882e+01,2.297820835289133967e+01,-5.541543586304894120e+01,7.434438767818375426e-01,2.888328407825497823e-01,-1.616669724160833210e+00,2.011955872948729684e+00,-1.920271889222298078e-01,-1.557519349203054237e-01,1.499586265020878884e+01,-1.023762675809295752e-01,0.000000000000000000e+00
2.830000000000000071e+01,1.535129674641763664e+01,2.300865389926378768e+01,-5.565958251967783355e+01,7.044101820929697944e-01,3.044554637244951678e-01,-2.441466566288925666e+00,2.871877404762407604e+00,-3.051251070527682963e-02,-3.242830277359023405e-01,-9.663767252197682370e-09,-1.023755949495659262e-01,0.000000000000000000e+00
2.840000000000000213e+01,1.541662534520374805e+01,2.304264667636493158e+01,-5.595072059375174689e+01,6.532859878611099180e-01,3.399277710114565476e-01,-2.911380740739148543e+00,-2.569899211985048559e+00,2.018324472059787045e-01,-3.142047216504471607e-01,-9.887060863568729804e-09,-1.023744124407109934e-01,0.000000000000000000e+00
2.850000000000000000e+01,1.547976386781084734e+01,2.304780930603592637e+01,-5.628596610116055388e+01,6.313852260709933439e-01,5.162629670995000364e-02,-3.352455074088042331e+00,-1.676910224987286480e+00,3.452325777448230770e-01,-1.240164000806773942e-01,-9.857758451234603054e-09,-1.023728665860497433e-01,0.000000000000000000e+00
2.860000000000000142e+01,1.553987869537646205e+01,2.304311823488081146e+01,-5.670306928570281002e+01,6.011482756561496998e-01,-4.691071155113672730e-02,-4.171031845422527695e+00,-7.604803021343639058e-01,2.884049486651303340e-01,1.142638452357498530e-01,2.121584851685140716e-01,-2.554277421864100672e-01,0.000000000000000000e+00
2.870000000000000284e+01,1.562133419494263009e+01,2.324736520949872443e+01,-5.705845794246199887e+01,8.145549956616765508e-01,2.042469746179115031e+00,-3.553886567591891588e+00,1.030876593663914986e-01,7.607027310192648883e-02,2.139890277432798527e-01,1.499997765604502042e+01,-2.617989747355208285e-01,0.000000000000000000e+00
2.880000000000000071e+01,1.570886577703535991e+01,2.344739164592802894e+01,-5.722895798088214292e+01,8.753158209272906554e-01,2.000264364293061981e+00,-1.705000384201427188e+00,9.565751745172782483e-01,-1.385677468989410244e-01,1.163503856328447356e-01,1.500000014984671814e+01,-2.617993977901330593e-01,0.000000000000000000e+00
2.890000000000000213e+01,1.579673177321213728e+01,2.349401273704631876e+01,-5.737084947600109075e+01,8.786599617677690599e-01,4.662109111828867114e-01,-1.418914951189474527e+00,1.847680590973862502e+00,-2.021310627748287292e-01,-1.137661660059256091e-01,1.499800385754187637e+01,-8.115831895051375811e-02,0.000000000000000000e+00
2.900000000000000000e+01,1.588423464421078535e+01,2.343362523351645521e+01,-5.766559269548238831e+01,8.750287099864794138e-01,-6.038750352986186343e-01,-2.947432194812952044e+00,2.722631907862086198e+00,-6.675370775287814418e-02,-3.083222419076098730e-01,1.213495629043419477e+01,2.616347941997081428e-01,0.000000000000000000e+00
2.910000000000000142e+01,1.596301216627586683e+01,2.339056338782729583e+01,-5.799539237547413251e+01,7.877752206508077393e-01,-4.306184568915929489e-01,-3.297996799917407795e+00,-2.713636529844694945e+00,1.680101814994607867e-01,-3.321780663698340463e-01,-9.944705577641962677e-09,2.615833499385951666e-01,0.000000000000000000e+00
2.920000000000000284e+01,1.603409346981055705e+01,2.333147255538619547e+01,-5.834261248095942420e+01,7.108130353469093166e-01,-5.909083244109878397e-01,-3.472201054852926738e+00,-1.820700865874590901e+00,3.390199250109757756e-01,-1.625442713719950361e-01,-9.969780784118852428e-09,2.615400748003403053e-01,0.000000000000000000e+00
2.930000000000000071e+01,1.610142551687678747e+01,2.326653680617317477e+01,-5.876548315774667941e+01,6.733204706623198144e-01,-6.493574921302123215e-01,-4.228706767872550287e+00,-8.893485702154799721e-01,3.125241507207263680e-01,8.731918358378837342e-02,-9.944891121653018296e-09,2.615014469589465040e-01,0.000000000000000000e+00
2.940000000000000213e+01,1.618827434013807220e+01,2.342154209715473456e+01,-5.915987308106564058e+01,8.684882326128388064e-01,1.550052909815615276e+00,-3.943899233189637421e+00,-7.994199759814529446e-03,1.090359961867919392e-01,2.148840697863315108e-01,1.499965436178753464e+01,-2.617923333465568825e-01,0.000000000000000000e+00
2.950000000000000000e+01,1.627841789162879138e+01,2.360269991727437144e+01,-5.939352830435095143e+01,9.014355149071756612e-01,1.811578201196369031e+00,-2.336552232853075672e+00,8.519781272226807367e-01,-1.193904190618479966e-01,1.387936704615176098e-01,1.500000014987078778e+01,-2.617993977887316803e-01,0.000000000000000000e+00
2.960000000000000142e+01,1.636200587238120363e+01,2.364803981576902459e+01,-5.956471546292565478e+01,8.358798075241202774e-01,4.533989849465438482e-01,-1.711871585747033020e+00,1.750768450131301890e+00,-2.068459242556655031e-01,-8.913091813609223812e-02,1.485455970220215249e+01,-1.654934867567175449e-01,0.000000000000000000e+00
2.970000000000000284e+01,1.644552097039430194e+01,2.366729323405711938e+01,-5.983958423996551801e+01,8.351509801309833225e-01,1.925341828809422062e-01,-2.748687770398667851e+00,2.643042971899800975e+00,-8.590558648159829502e-02,-2.997475480591275665e-01,2.553973192790042201e+00,2.606218237430683038e-01,0.000000000000000000e+00
2.980000000000000071e+01,1.652428753265293082e+01,2.370316316672063905e+01,-6.014936807668284047e+01,7.876656225862981309e-01,3.586993266351922172e-01,-3.097838367173205487e+00,-2.781145489027554873e+00,1.513373796771497748e-01,-3.411616924766536219e-01,-9.879061131561683364e-09,2.605919318655516292e-01,0.000000000000000000e+00
2.990000000000000213e+01,1.659359134757943721e+01,2.372451849477533514e+01,-6.048866070568662678e+01,6.930381492650599107e-01,2.135532805469491369e-01,-3.392926290037879600e+00,-1.880531082549763422e+00,3.358015914369019139e-01,-1.800073343101563361e-01,-9.899672545196070822e-09,2.605621115488969686e-01,0.000000000000000000e+00
3.000000000000000000e+01,1.665827692199334109e+01,2.372281352978193780e+01,-6.089951349386632273e+01,6.468557441390314633e-01,-1.704964993396343442e-02,-4.108527881796934622e+00,-9.352653332322529156e-01,3.212406899257000958e-01,7.611894388818299384e-02,-9.872554410733524114e-09,2.605331107768909527e-01,0.000000000000000000e+00
3.010000000000000142e+01,1.672672723413444018e+01,2.389103760106346286e+01,-6.128429333203201423e+01,6.845031214109874584e-01,1.682240712815256778e+00,-3.847798381656938105e+00,-3.589361500400466143e-02,1.165883520396939765e-01,2.147504217548111549e-01,1.499902787957644357e+01,-2.617917208660793804e-01,0.000000000000000000e+00
3.020000000000000284e+01,1.680885342752345579e+01,2.410337869083129547e+01,-6.150660436169594902e+01,8.212619338901588906e-01,2.123410897678330134e+00,-2.223110296639358552e+00,8.374668831907028377e-01,-1.185318890904865086e-01,1.414412254740615715e-01,1.500000014985516295e+01,-2.617993977865570865e-01,0.000000000000000000e+00
3.030000000000000071e+01,1.689089482474198078e+01,2.416895975921205419e+01,-6.164868536818671174e+01,8.204139721852377054e-01,6.558106838076036560e-01,-1.420810064907659598e+00,1.752145529212883135e+00,-2.089325088717877144e-01,-9.060734619850292770e-02,1.499847187013424943e+01,-2.151648077652340285e-01,0.000000000000000000e+00
3.040000000000000213e+01,1.696777116261172580e+01,2.418952515101008771e+01,-6.189236742975194261e+01,7.687633786974391592e-01,2.056539179803180128e-01,-2.436820615652332656e+00,2.658411342419372936e+00,-8.326919170707358653e-02,-3.044464185673254053e-01,4.258493063014533675e+00,2.617942818138557781e-01,0.000000000000000000e+00
3.050000000000000000e+01,1.704218348993416043e+01,2.422404536549131038e+01,-6.218483929441440949e+01,7.441232732243561188e-01,3.452021448122362113e-01,-2.924718646624676843e+00,-2.751671741458392439e+00,1.598135935554898523e-01,-3.409035139503872602e-01,-9.956287547473006035e-09,2.617052630757569220e-01,0.000000000000000000e+00
3.060000000000000142e+01,1.710828959201296229e+01,2.424349171695788030e+01,-6.251121396200080227e+01,6.610610207880222022e-01,1.944635146657117397e-01,-3.263746675863933966e+00,-1.833005449882234794e+00,3.414618099871844503e-01,-1.686044577327472926e-01,-9.961706121075419590e-09,2.616393737283865262e-01,0.000000000000000000e+00
3.070000000000000284e+01,1.716837954620612550e+01,2.424248306811256981e+01,-6.290313034305656004e+01,6.008995419316176534e-01,-1.008648845309470521e-02,-3.919163810557588334e+00,-8.719716596477079529e-01,3.124033963980654693e-01,9.155487396262232402e-02,-9.938357064261053556e-09,2.615862148299163970e-01,0.000000000000000000e+00
3.080000000000000071e+01,1.723846524414426540e+01,2.441765304507397261e+01,-6.327476910777202335e+01,7.008569793813900217e-01,1.751699769614023072e+00,-3.716387647154628215e+00,3.565383133636419732e-02,9.542055205949284691e-02,2.171874526859751131e-01,1.499996442655510798e+01,-2.617989807117793721e-01,0.000000000000000000e+00
3.090000000000000213e+01,1.732758769787023212e+01,2.462616099415490822e+01,-6.346404783608522138e+01,8.912245372596496740e-01,2.085079490809360170e+00,-1.892787283131973197e+00,9.230489835904055473e-01,-1.364270683918189508e-01,1.241842592925887084e-01,1.500000014987069008e+01,-2.617993977800668892e-01,0.000000000000000000e+00
3.100000000000000000e+01,1.741168269780177269e+01,2.468147501019923595e+01,-6.359082584820176010e+01,8.409499993153942698e-01,5.531401604432926167e-01,-1.267780121165366536e+00,1.853560004851599663e+00,-2.058386148161430729e-01,-1.193315922249618966e-01,1.499133950540332449e+01,-2.179745943023942145e-01,0.000000000000000000e+00
3.110000000000000142e+01,1.749040380437714148e+01,2.473175266357599256e+01,-6.380262285727841487e+01,7.872110657537043643e-01,5.027765337675779156e-01,-2.117970090766560620e+00,2.768418962260680072e+00,-5.616879561071752569e-02,-3.210129054273803684e-01,-9.244492568355953991e-09,-2.179737856712150867e-01,0.000000000000000000e+00
3.120000000000000284e+01,1.756356051611096802e+01,2.478580109008296972e+01,-6.406672164874520092e+01,7.315671173382622960e-01,5.404842650697746498e-01,-2.640987914667855208e+00,-2.627768144734381472e+00,1.932991980888576489e-01,-3.288338375101834687e-01,-9.817503377550605528e-09,-2.179716263534131060e-01,0.000000000000000000e+00
3.130000000000000071e+01,1.763296500285994384e+01,2.482130461480479156e+01,-6.439705271686651145e+01,6.940448674897543579e-01,3.550352472182108921e-01,-3.303310681213106559e+00,-1.685247624664814481e+00,3.523558857129072130e-01,-1.284939806772496529e-01,1.904741690788747110e+00,-2.617665163227343994e-01,0.000000000000000000e+00
3.140000000000000213e+01,1.769331103987275355e+01,2.486081917156970889e+01,-6.478507715630533426e+01,6.034603701280992771e-01,3.951455676491827385e-01,-3.880244394388191242e+00,-7.127363186659305683e-01,2.845660843031647680e-01,1.269481751679339687e-01,1.648003560896019737e+00,-2.572894709372566813e-01,0.000000000000000000e+00
3.150000000000000000e+01,1.777018523158792007e+01,2.499555253250585807e+01,-6.516183879928351530e+01,7.687419171516741701e-01,1.347333609361478501e+00,-3.767616429781881049e+00,1.948496233338849470e-01,4.858981110285531813e-02,2.166547566649221490e-01,4.854106145119472693e+00,-4.645318012528398821e-02,0.000000000000000000e+00
3.160000000000000142e+01,1.785540579593327948e+01,2.511613332134818322e+01,-6.536495057121472030e+01,8.522056434535866254e-01,1.205807888423268359e+00,-2.031117719312041103e+00,1.099063924197364761e+00,-1.676373988234056700e-01,8.470523907444338363e-02,1.500000014986364683e+01,-2.617993977770607383e-01,0.000000000000000000e+00
3.170000000000000284e+01,1.793251456823351830e+01,2.506778415602143184e+01,-6.555701163467311687e+01,7.710877230023822637e-01,-4.834916532675075374e-01,-1.920610634584027698e+00,2.041566466158248438e+00,-1.931834211260834433e-01,-1.713016520247604701e-01,1.499724913751612121e+01,-4.529351710055036506e-02,0.000000000000000000e+00
3.180000000000000071e+01,1.800784946654144036e+01,2.503287898547897683e+01,-6.582908432404526877e+01,7.533489830792091668e-01,-3.490517054245388939e-01,-2.720726893721564732e+00,2.955108138561636011e+00,-6.923576349328497415e-03,-3.433959444957354057e-01,-9.562784241004428258e-09,-4.529377791202465753e-02,0.000000000000000000e+00
3.190000000000000213e+01,1.808396537253307201e+01,2.500935560683831937e+01,-6.612784356833161326e+01,7.611590599163261528e-01,-2.352337864065918160e-01,-2.987592442863426623e+00,-2.426695766278914590e+00,2.425298274227716266e-01,-3.029373670775981076e-01,-9.865105269806564111e-09,-4.529280066530142618e-02,0.000000000000000000e+00
3.200000000000000000e+01,1.815575822515226534e+01,2.495145974436407244e+01,-6.646857308990657032e+01,7.179285261919169381e-01,-5.789586247424718390e-01,-3.407295215749569728e+00,-1.458803397175950201e+00,3.593525286785179684e-01,-6.798953575213011191e-02,-9.789330381150820592e-09,-4.528946817731924895e-02,0.000000000000000000e+00
3.210000000000000142e+01,1.822375258477653759e+01,2.496806212915503309e+01,-6.687617108664791488e+01,6.799435962427268221e-01,1.660238479096091124e-01,-4.075979967413421612e+00,-4.879987953095734632e-01,2.379015195207723199e-01,1.666236536710246074e-01,5.171102038750353458e+00,-2.617761265306812746e-01,0.000000000000000000e+00
3.220000000000000284e+01,1.830136708322229566e+01,2.512091140307029136e+01,-6.716828010935532234e+01,7.761449844575982748e-01,1.528492739152571556e+00,-2.921090227074120804e+00,4.226488409643379685e-01,-1.670380729575526857e-02,2.008260798753574161e-01,1.499998713644267667e+01,-2.617989181158260625e-01,0.000000000000000000e+00
3.230000000000000426e+01,1.837830428906026015e+01,2.520361424995025956e+01,-6.731035997971976315e+01,7.693720583796409551e-01,8.270284687996719564e-01,-1.420798703644414074e+00,1.352977705805366471e+00,-1.990429089798761986e-01,1.693125549480406500e-02,1.499601115794929562e+01,-2.504784726317687560e-01,0.000000000000000000e+00
3.239999999999999858e+01,1.845067153283093120e+01,2.512276667137897945e+01,-6.752556211156777977e+01,7.236724377067241809e-01,-8.084757857128123115e-01,-2.152021318480149770e+00,2.306681797126949096e+00,-1.581611208611950481e-01,-2.419613841287308609e-01,1.499571884068914152e+01,1.656821156347877966e-01,0.000000000000000000e+00
3.250000000000000000e+01,1.852461246679507312e+01,2.506651963899851410e+01,-6.780965329525068341e+01,7.394093396414305186e-01,-5.624703238046673270e-01,-2.840911836829054682e+00,-3.063447181209218328e+00,7.046471954805522131e-02,-3.610570085346225810e-01,-9.808841287673615294e-09,1.656815301954071562e-01,0.000000000000000000e+00
3.260000000000000142e+01,1.859563836973926243e+01,2.500871965929689011e+01,-6.811245414525245678e+01,7.102590294418786865e-01,-5.779997970162445986e-01,-3.028008500017789650e+00,-2.133950503172710622e+00,3.042096976145900467e-01,-2.499232995837497029e-01,-9.868990398587573367e-09,8.018580031962577181e-02,0.000000000000000000e+00
3.270000000000000284e+01,1.866426616031854380e+01,2.493139422849307607e+01,-6.849078606134638392e+01,6.862779057928102278e-01,-7.732543080381570899e-01,-3.783319160939302428e+00,-1.138194034583890568e+00,3.483098045264430009e-01,1.846170360897639307e-02,-9.864110792671691400e-09,8.018580033862474088e-02,0.000000000000000000e+00
3.280000000000000426e+01,1.873440090534587554e+01,2.504308630618218601e+01,-6.887558518148397013e+01,7.013474502733197946e-01,1.116920776891096256e+00,-3.847991201375917214e+00,-1.752240601390406272e-01,1.587267953952147259e-01,2.034833315429623035e-01,1.499980423945538632e+01,-2.617990069010140974e-01,0.000000000000000000e+00
3.289999999999999858e+01,1.882099171767343648e+01,2.523573632965227276e+01,-6.912809164498278847e+01,8.659081232755987401e-01,1.926500234700853298e+00,-2.525064634988203771e+00,7.433448393358699224e-01,-9.818451611467460260e-02,1.558536773906830097e-01,1.500000014987308816e+01,-2.617993977861703403e-01,0.000000000000000000e+00
3.300000000000000000e+01,1.890242698623559292e+01,2.531249318526529635e+01,-6.929291928752971330e+01,8.143526856215819176e-01,7.675685561302518778e-01,-1.648276425469294981e+00,1.703842258275215293e+00,-2.119256364314008323e-01,-8.286206916501476227e-02,1.488963545609106554e+01,-2.459354998026343497e-01,0.000000000000000000e+00
3.310000000000000142e+01,1.897460614056429051e+01,2.531350899688469980e+01,-6.955042215506621517e+01,7.217915432869905779e-01,1.015811619405226907e-02,-2.575028675365019559e+00,2.659432132250871827e+00,-8.304296388628196190e-02,-3.138338552066947673e-01,6.757421787021895554e+00,5.949017208930532097e-02,0.000000000000000000e+00
3.320000000000000284e+01,1.904075415281703343e+01,2.532301210892156362e+01,-6.985749902372987208e+01,6.614801225274412610e-01,9.503112036864372336e-02,-3.070768686636629496e+00,-2.704819266931848265e+00,1.771689671588367876e-01,-3.461954071594461335e-01,-9.860648997530854657e-09,5.949066654596454895e-02,0.000000000000000000e+00
3.330000000000000426e+01,1.910660818068419431e+01,2.530769459920167108e+01,-7.020501783274154661e+01,6.585402786716062495e-01,-1.531750971989350452e-01,-3.475188090116764883e+00,-1.731117488815698824e+00,3.563535857436601617e-01,-1.478834119610160369e-01,-9.868492426167500559e-09,5.949148037005045492e-02,0.000000000000000000e+00
3.339999999999999858e+01,1.916577241703097556e+01,2.528815107484613733e+01,-7.061139529144043081e+01,5.916423634678183996e-01,-1.954352435553542155e-01,-4.063774586988888160e+00,-7.210570123194895986e-01,2.921529180330757480e-01,1.223141071588766116e-01,-9.667226039875117298e-09,5.949376183716918731e-02,0.000000000000000000e+00
3.350000000000000000e+01,1.923898281420201783e+01,2.544175299093840792e+01,-7.095924220462354981e+01,7.321039717104285138e-01,1.536019160922721172e+00,-3.478469131831157135e+00,2.225200414880864896e-01,4.264034016483231326e-02,2.136655401416452382e-01,1.500000014965673678e+01,-2.617993977917639215e-01,0.000000000000000000e+00
3.360000000000000142e+01,1.931358658694498942e+01,2.556332816625977955e+01,-7.112000165754710679e+01,7.460377274297202987e-01,1.215751753213727859e+00,-1.607594529235587322e+00,1.165357382424399457e+00,-1.785609373955163726e-01,6.312939384277534149e-02,1.500000014986225594e+01,-2.617993977795105565e-01,0.000000000000000000e+00
3.370000000000000284e+01,1.938605486751590234e+01,2.551348766478342256e+01,-7.130200148002026594e+01,7.246828057091300179e-01,-4.984050147635601391e-01,-1.819998224731601111e+00,2.147061924061534288e+00,-1.817996291441423828e-01,-2.080644345004105111e-01,1.499074882590481828e+01,9.423669165218829039e-03,0.000000000000000000e+00
3.380000000000000426e+01,1.945403686206667615e+01,2.547805241016732936e+01,-7.155571416052146105e+01,6.798199455077378328e-01,-3.543525461609265959e-01,-2.537126805012002606e+00,3.090748452062312523e+00,3.540189127291881732e-02,-3.635854796469673578e-01,-9.896780221538451682e-09,9.423114604551316789e-03,0.000000000000000000e+00
3.389999999999999858e+01,1.952355081823280614e+01,2.544463163023524643e+01,-7.185303813551888652e+01,6.951395616613100792e-01,-3.342077993208267817e-01,-2.973239749974295520e+00,-2.245919891217527997e+00,2.883091209151726897e-01,-2.786180792783635729e-01,-9.878824547350379835e-09,9.424788158439429894e-03,0.000000000000000000e+00
3.400000000000000000e+01,1.959151152379174121e+01,2.538539824540907475e+01,-7.222259696912324500e+01,6.796070555893571896e-01,-5.923338482617142020e-01,-3.695588336043567068e+00,-1.226084550787891914e+00,3.593077252196104077e-01,-8.101024022693930141e-03,-9.831306135911960718e-09,9.425942228004854234e-03,0.000000000000000000e+00
3.410000000000000142e+01,1.965970976872062081e+01,2.549611839445672601e+01,-7.261406860219739201e+01,6.819824492887888168e-01,1.107201490476526828e+00,-3.914716330741479844e+00,-2.312875717290327759e-01,1.771012912240605974e-01,1.971045771272877944e-01,1.294466375914781331e+01,-2.617927431154343232e-01,0.000000000000000000e+00
3.420000000000000284e+01,1.974914330552474340e+01,2.570789352343090073e+01,-7.284150830309522462e+01,8.943353680412413631e-01,2.117751289741759635e+00,-2.274397008978305657e+00,7.110831490750011419e-01,-8.978631015416693728e-02,1.591128601173739388e-01,1.500000014985215557e+01,-2.617993977864319644e-01,0.000000000000000000e+00
3.430000000000000426e+01,1.983635778865418686e+01,2.580880493942954246e+01,-7.297859631167118266e+01,8.721448312944239944e-01,1.009114159986414627e+00,-1.370880085759554667e+00,1.695523618329711102e+00,-2.114378765326936360e-01,-8.477956900511036953e-02,1.499940932738731547e+01,-2.483906674642130108e-01,0.000000000000000000e+00
3.439999999999999858e+01,1.991877911619000940e+01,2.583048823974661801e+01,-7.322844542856182670e+01,8.242132753582287474e-01,2.168330031707706995e-01,-2.498491168906452842e+00,2.675294295177605530e+00,-7.787417623382819620e-02,-3.218456382433728669e-01,7.283424605768169968e+00,2.617993149737249392e-01,0.000000000000000000e+00
3.450000000000000000e+01,2.000310969054886812e+01,2.586682657952741948e+01,-7.353913873401803869e+01,8.433057435885785713e-01,3.633833978080162064e-01,-3.106933054562091900e+00,-2.663612792102964200e+00,1.902876923164531497e-01,-3.474885064880597341e-01,-9.949809074231371892e-09,2.617003824711435778e-01,0.000000000000000000e+00
3.460000000000000142e+01,2.008692115873609296e+01,2.587261777886067193e+01,-7.388581157558475354e+01,8.381146818722414737e-01,5.791199333253671533e-02,-3.466728415667105434e+00,-1.658237622011654810e+00,3.629159613202510570e-01,-1.326493316635891095e-01,-9.957440838452499256e-09,2.616282849725984905e-01,0.000000000000000000e+00
3.470000000000000284e+01,2.015878906639754931e+01,2.587052246944974243e+01,-7.427760090381231350e+01,7.186790766145787490e-01,-2.095309410930923377e-02,-3.917893282275641376e+00,-6.229881753665407196e-01,2.742635587941373299e-01,1.382526944488508269e-01,-9.940762665248507896e-09,2.615699549030609528e-01,0.000000000000000000e+00
3.480000000000000426e+01,2.025486264255920688e+01,2.605286243108654887e+01,-7.458425676168522500e+01,9.607357616165699277e-01,1.823399616368054810e+00,-3.066558578729109641e+00,3.396386136563235847e-01,9.642048450498874601e-03,2.034676020152041687e-01,1.499999994007548132e+01,-2.617993921021887216e-01,0.000000000000000000e+00
3.489999999999999858e+01,2.034986603685252504e+01,2.617888473454856069e+01,-7.472696599316097377e+01,9.500339429331855490e-01,1.260223034620134186e+00,-1.427092314757480107e+00,1.314098746570472098e+00,-1.950231420927091008e-01,2.001305089466791712e-02,1.500000014984716401e+01,-2.617993977853236842e-01,0.000000000000000000e+00
3.500000000000000000e+01,2.044216062132608513e+01,2.613070127210117022e+01,-7.493232263814199712e+01,9.229458447356040374e-01,-4.818346244739108997e-01,-2.053566449810253047e+00,2.318354197064377509e+00,-1.544818409572015216e-01,-2.549611353275967884e-01,1.499569956590759290e+01,1.057716698559005852e-01,0.000000000000000000e+00
3.510000000000000142e+01,2.053677620265186121e+01,2.610553058546368277e+01,-7.520822509650324150e+01,9.461558132577588820e-01,-2.517068663748616153e-01,-2.759024583612495807e+00,-3.004610657795820483e+00,9.277609344498682908e-02,-3.718350571386284664e-01,-9.766242150468010351e-09,1.057711005665775278e-01,0.000000000000000000e+00
