time,x ang vel,y ang vel,z ang vel,x accel,y accel,z accel,x mag,y mag,z mag
2.586,1.2017,-0.60574,0.5821,-4.7354,16.805,-0.50558,4.30E-05,2.34E-05,-1.04E-05
2.587,1.2037,-0.60497,0.58653,-4.7577,16.794,-0.4929,4.30E-05,2.33E-05,-1.04E-05
2.588,1.2056,-0.60421,0.59095,-4.7799,16.782,-0.4802,4.30E-05,2.33E-05,-1.05E-05
2.589,1.2075,-0.60344,0.59536,-4.8021,16.771,-0.46747,4.30E-05,2.33E-05,-1.05E-05
2.59,1.2095,-0.60266,0.59974,-4.8243,16.759,-0.45472,4.30E-05,2.32E-05,-1.06E-05
2.591,1.2114,-0.60189,0.60412,-4.8465,16.747,-0.44195,4.30E-05,2.32E-05,-1.06E-05
2.592,1.2133,-0.60111,0.60847,-4.8687,16.736,-0.42915,4.30E-05,2.32E-05,-1.07E-05
2.593,1.2152,-0.60033,0.61281,-4.8909,16.724,-0.41634,4.30E-05,2.31E-05,-1.07E-05
2.594,1.2171,-0.59955,0.61714,-4.913,16.712,-0.40349,4.30E-05,2.31E-05,-1.08E-05
2.595,1.219,-0.59877,0.62144,-4.9351,16.7,-0.39063,4.30E-05,2.30E-05,-1.09E-05
2.596,1.2208,-0.59798,0.62573,-4.9573,16.688,-0.37775,4.30E-05,2.30E-05,-1.09E-05
2.597,1.2227,-0.59719,0.63001,-4.9794,16.676,-0.36484,4.30E-05,2.30E-05,-1.10E-05
2.598,1.2246,-0.5964,0.63427,-5.0015,16.664,-0.35191,4.31E-05,2.29E-05,-1.10E-05
2.599,1.2264,-0.59561,0.63851,-5.0235,16.651,-0.33895,4.31E-05,2.29E-05,-1.11E-05
2.6,1.2283,-0.59482,0.64274,-5.0456,16.639,-0.32598,4.31E-05,2.28E-05,-1.11E-05
2.601,1.2301,-0.59402,0.64695,-5.0676,16.627,-0.31298,4.31E-05,2.28E-05,-1.12E-05
2.602,1.2319,-0.59322,0.65114,-5.0896,16.614,-0.29996,4.31E-05,2.28E-05,-1.12E-05
2.603,1.2338,-0.59242,0.65532,-5.1116,16.601,-0.28692,4.31E-05,2.27E-05,-1.13E-05
2.604,1.2356,-0.59162,0.65948,-5.1336,16.589,-0.27386,4.31E-05,2.27E-05,-1.13E-05
2.605,1.2374,-0.59081,0.66363,-5.1556,16.576,-0.26078,4.31E-05,2.26E-05,-1.14E-05
2.606,1.2392,-0.59,0.66776,-5.1775,16.563,-0.24767,4.31E-05,2.26E-05,-1.14E-05
2.607,1.241,-0.5892,0.67187,-5.1995,16.55,-0.23454,4.31E-05,2.25E-05,-1.15E-05
2.608,1.2428,-0.58839,0.67597,-5.2214,16.537,-0.2214,4.31E-05,2.25E-05,-1.15E-05
2.609,1.2445,-0.58757,0.68005,-5.2433,16.524,-0.20823,4.31E-05,2.25E-05,-1.16E-05
2.61,1.2463,-0.58676,0.68412,-5.2651,16.511,-0.19504,4.32E-05,2.24E-05,-1.17E-05
2.611,1.2481,-0.58594,0.68816,-5.287,16.498,-0.18183,4.32E-05,2.24E-05,-1.17E-05
2.612,1.2498,-0.58513,0.69219,-5.3088,16.485,-0.1686,4.32E-05,2.23E-05,-1.18E-05
2.613,1.2516,-0.58431,0.69621,-5.3306,16.471,-0.15535,4.32E-05,2.23E-05,-1.18E-05
2.614,1.2533,-0.58349,0.70021,-5.3524,16.458,-0.14208,4.32E-05,2.22E-05,-1.19E-05
2.615,1.255,-0.58266,0.70419,-5.3741,16.444,-0.12879,4.32E-05,2.22E-05,-1.19E-05
2.616,1.2568,-0.58184,0.70816,-5.3958,16.431,-0.11548,4.32E-05,2.21E-05,-1.20E-05
2.617,1.2585,-0.58101,0.71211,-5.4176,16.417,-0.10215,4.32E-05,2.21E-05,-1.20E-05
2.618,1.2602,-0.58019,0.71604,-5.4392,16.403,-0.088797,4.32E-05,2.20E-05,-1.21E-05
2.619,1.2619,-0.57936,0.71996,-5.4609,16.39,-0.075427,4.32E-05,2.20E-05,-1.21E-05
2.62,1.2636,-0.57853,0.72386,-5.4825,16.376,-0.062038,4.32E-05,2.20E-05,-1.22E-05
2.621,1.2652,-0.5777,0.72774,-5.5042,16.362,-0.048629,4.32E-05,2.19E-05,-1.22E-05
2.622,1.2669,-0.57686,0.73161,-5.5257,16.348,-0.035201,4.33E-05,2.19E-05,-1.23E-05
2.623,1.2686,-0.57603,0.73546,-5.5473,16.334,-0.021754,4.33E-05,2.18E-05,-1.23E-05
2.624,1.2702,-0.57519,0.73929,-5.5688,16.319,-0.0082876,4.33E-05,2.18E-05,-1.24E-05
2.625,1.2719,-0.57436,0.74311,-5.5903,16.305,0.0051972,4.33E-05,2.17E-05,-1.24E-05
2.626,1.2735,-0.57352,0.74691,-5.6118,16.291,0.018701,4.33E-05,2.17E-05,-1.25E-05
2.627,1.2751,-0.57268,0.7507,-5.6333,16.276,0.032222,4.33E-05,2.16E-05,-1.26E-05
2.628,1.2768,-0.57184,0.75447,-5.6547,16.262,0.045763,4.33E-05,2.16E-05,-1.26E-05
2.629,1.2784,-0.571,0.75822,-5.6761,16.247,0.059321,4.33E-05,2.15E-05,-1.27E-05
2.63,1.28,-0.57016,0.76195,-5.6975,16.233,0.072897,4.33E-05,2.15E-05,-1.27E-05
2.631,1.2816,-0.56931,0.76567,-5.7188,16.218,0.086491,4.33E-05,2.14E-05,-1.28E-05
2.632,1.2832,-0.56847,0.76937,-5.7402,16.203,0.1001,4.33E-05,2.14E-05,-1.28E-05
2.633,1.2848,-0.56762,0.77306,-5.7614,16.188,0.11373,4.34E-05,2.13E-05,-1.29E-05
2.634,1.2863,-0.56678,0.77673,-5.7827,16.173,0.12738,4.34E-05,2.13E-05,-1.29E-05
2.635,1.2879,-0.56593,0.78038,-5.8039,16.158,0.14104,4.34E-05,2.12E-05,-1.30E-05
2.636,1.2895,-0.56508,0.78401,-5.8251,16.143,0.15472,4.34E-05,2.12E-05,-1.30E-05
2.637,1.291,-0.56423,0.78763,-5.8463,16.128,0.16842,4.34E-05,2.11E-05,-1.31E-05
2.638,1.2926,-0.56338,0.79123,-5.8674,16.113,0.18214,4.34E-05,2.11E-05,-1.31E-05
2.639,1.2941,-0.56253,0.79482,-5.8885,16.097,0.19587,4.34E-05,2.10E-05,-1.32E-05
2.64,1.2956,-0.56168,0.79838,-5.9096,16.082,0.20962,4.34E-05,2.10E-05,-1.32E-05
2.641,1.2971,-0.56083,0.80194,-5.9306,16.066,0.22338,4.34E-05,2.09E-05,-1.33E-05
2.642,1.2987,-0.55997,0.80547,-5.9516,16.051,0.23716,4.34E-05,2.09E-05,-1.33E-05
2.643,1.3002,-0.55912,0.80899,-5.9726,16.035,0.25096,4.34E-05,2.08E-05,-1.34E-05
2.644,1.3017,-0.55827,0.81249,-5.9936,16.019,0.26477,4.35E-05,2.08E-05,-1.34E-05
2.645,1.3031,-0.55741,0.81597,-6.0145,16.004,0.2786,4.35E-05,2.07E-05,-1.35E-05
2.646,1.3046,-0.55656,0.81944,-6.0353,15.988,0.29244,4.35E-05,2.07E-05,-1.35E-05
2.647,1.3061,-0.5557,0.82289,-6.0562,15.972,0.3063,4.35E-05,2.06E-05,-1.36E-05
2.648,1.3076,-0.55484,0.82633,-6.077,15.956,0.32018,4.35E-05,2.05E-05,-1.36E-05
2.649,1.309,-0.55399,0.82974,-6.0977,15.94,0.33406,4.35E-05,2.05E-05,-1.37E-05
2.65,1.3105,-0.55313,0.83314,-6.1185,15.924,0.34797,4.35E-05,2.04E-05,-1.37E-05
2.651,1.3119,-0.55227,0.83653,-6.1392,15.907,0.36189,4.35E-05,2.04E-05,-1.38E-05
2.652,1.3133,-0.55141,0.83989,-6.1598,15.891,0.37582,4.35E-05,2.03E-05,-1.38E-05
2.653,1.3148,-0.55056,0.84324,-6.1805,15.875,0.38977,4.35E-05,2.03E-05,-1.39E-05
2.654,1.3162,-0.5497,0.84657,-6.2011,15.858,0.40373,4.36E-05,2.02E-05,-1.39E-05
2.655,1.3176,-0.54884,0.84989,-6.2216,15.842,0.4177,4.36E-05,2.02E-05,-1.40E-05
2.656,1.319,-0.54798,0.85319,-6.2421,15.825,0.43169,4.36E-05,2.01E-05,-1.40E-05
2.657,1.3204,-0.54712,0.85647,-6.2626,15.808,0.44569,4.36E-05,2.01E-05,-1.41E-05
2.658,1.3217,-0.54626,0.85974,-6.283,15.791,0.45971,4.36E-05,2.00E-05,-1.41E-05
2.659,1.3231,-0.5454,0.86298,-6.3034,15.775,0.47374,4.36E-05,1.99E-05,-1.42E-05
2.66,1.3245,-0.54454,0.86622,-6.3238,15.758,0.48778,4.36E-05,1.99E-05,-1.42E-05
2.661,1.3258,-0.54368,0.86943,-6.3441,15.741,0.50184,4.36E-05,1.98E-05,-1.43E-05
2.662,1.3272,-0.54282,0.87263,-6.3644,15.724,0.51591,4.36E-05,1.98E-05,-1.43E-05
2.663,1.3285,-0.54196,0.87581,-6.3847,15.706,0.52999,4.36E-05,1.97E-05,-1.44E-05
2.664,1.3299,-0.5411,0.87897,-6.4049,15.689,0.54408,4.36E-05,1.97E-05,-1.44E-05
2.665,1.3312,-0.54024,0.88212,-6.425,15.672,0.55818,4.37E-05,1.96E-05,-1.45E-05
2.666,1.3325,-0.53938,0.88525,-6.4451,15.655,0.5723,4.37E-05,1.95E-05,-1.45E-05
2.667,1.3338,-0.53852,0.88836,-6.4652,15.637,0.58643,4.37E-05,1.95E-05,-1.46E-05
2.668,1.3351,-0.53767,0.89146,-6.4853,15.62,0.60057,4.37E-05,1.94E-05,-1.46E-05
2.669,1.3364,-0.53681,0.89454,-6.5053,15.602,0.61472,4.37E-05,1.94E-05,-1.47E-05
2.67,1.3377,-0.53595,0.8976,-6.5252,15.584,0.62889,4.37E-05,1.93E-05,-1.47E-05
2.671,1.339,-0.53509,0.90064,-6.5451,15.567,0.64306,4.37E-05,1.93E-05,-1.48E-05
2.672,1.3402,-0.53423,0.90367,-6.565,15.549,0.65725,4.37E-05,1.92E-05,-1.48E-05
2.673,1.3415,-0.53337,0.90668,-6.5848,15.531,0.67144,4.37E-05,1.91E-05,-1.49E-05
2.674,1.3428,-0.53252,0.90967,-6.6046,15.513,0.68565,4.37E-05,1.91E-05,-1.49E-05
2.675,1.344,-0.53166,0.91265,-6.6244,15.495,0.69986,4.37E-05,1.90E-05,-1.50E-05
2.676,1.3452,-0.5308,0.91561,-6.6441,15.477,0.71409,4.38E-05,1.90E-05,-1.50E-05
2.677,1.3465,-0.52995,0.91855,-6.6637,15.459,0.72833,4.38E-05,1.89E-05,-1.51E-05
2.678,1.3477,-0.52909,0.92148,-6.6833,15.441,0.74257,4.38E-05,1.88E-05,-1.51E-05
2.679,1.3489,-0.52823,0.92439,-6.7029,15.422,0.75683,4.38E-05,1.88E-05,-1.52E-05
2.68,1.3501,-0.52738,0.92728,-6.7224,15.404,0.7711,4.38E-05,1.87E-05,-1.52E-05
2.681,1.3513,-0.52653,0.93015,-6.7419,15.385,0.78537,4.38E-05,1.86E-05,-1.53E-05
2.682,1.3525,-0.52567,0.93301,-6.7613,15.367,0.79965,4.38E-05,1.86E-05,-1.53E-05
2.683,1.3537,-0.52482,0.93585,-6.7807,15.348,0.81395,4.38E-05,1.85E-05,-1.54E-05
2.684,1.3548,-0.52397,0.93868,-6.8,15.33,0.82825,4.38E-05,1.85E-05,-1.54E-05
2.685,1.356,-0.52311,0.94148,-6.8193,15.311,0.84256,4.38E-05,1.84E-05,-1.55E-05
2.686,1.3572,-0.52226,0.94427,-6.8385,15.292,0.85687,4.39E-05,1.83E-05,-1.55E-05
2.687,1.3583,-0.52141,0.94704,-6.8577,15.273,0.8712,4.39E-05,1.83E-05,-1.56E-05
2.688,1.3595,-0.52056,0.9498,-6.8769,15.254,0.88553,4.39E-05,1.82E-05,-1.56E-05
2.689,1.3606,-0.51972,0.95254,-6.896,15.235,0.89987,4.39E-05,1.82E-05,-1.57E-05
2.69,1.3617,-0.51887,0.95526,-6.915,15.216,0.91422,4.39E-05,1.81E-05,-1.57E-05
2.691,1.3628,-0.51802,0.95796,-6.934,15.197,0.92858,4.39E-05,1.80E-05,-1.58E-05
2.692,1.3639,-0.51717,0.96065,-6.953,15.178,0.94294,4.39E-05,1.80E-05,-1.58E-05
2.693,1.365,-0.51633,0.96332,-6.9719,15.158,0.95731,4.39E-05,1.79E-05,-1.59E-05
2.694,1.3661,-0.51549,0.96597,-6.9907,15.139,0.97168,4.39E-05,1.78E-05,-1.59E-05
2.695,1.3672,-0.51464,0.96861,-7.0095,15.12,0.98607,4.39E-05,1.78E-05,-1.59E-05
2.696,1.3683,-0.5138,0.97123,-7.0283,15.1,1.0005,4.39E-05,1.77E-05,-1.60E-05
2.697,1.3694,-0.51296,0.97383,-7.047,15.08,1.0148,4.40E-05,1.76E-05,-1.60E-05
2.698,1.3704,-0.51212,0.97641,-7.0656,15.061,1.0292,4.40E-05,1.76E-05,-1.61E-05
2.699,1.3715,-0.51128,0.97898,-7.0842,15.041,1.0437,4.40E-05,1.75E-05,-1.61E-05
2.7,1.3725,-0.51044,0.98153,-7.1028,15.021,1.0581,4.40E-05,1.74E-05,-1.62E-05
2.701,1.3736,-0.5096,0.98407,-7.1213,15.001,1.0725,4.40E-05,1.74E-05,-1.62E-05
2.702,1.3746,-0.50877,0.98658,-7.1397,14.982,1.0869,4.40E-05,1.73E-05,-1.63E-05
2.703,1.3756,-0.50794,0.98908,-7.1581,14.962,1.1013,4.40E-05,1.72E-05,-1.63E-05
2.704,1.3766,-0.5071,0.99156,-7.1764,14.941,1.1158,4.40E-05,1.72E-05,-1.64E-05
2.705,1.3776,-0.50627,0.99403,-7.1947,14.921,1.1302,4.40E-05,1.71E-05,-1.64E-05
2.706,1.3786,-0.50544,0.99648,-7.213,14.901,1.1446,4.40E-05,1.71E-05,-1.65E-05
2.707,1.3796,-0.50461,0.99891,-7.2311,14.881,1.1591,4.40E-05,1.70E-05,-1.65E-05
2.708,1.3806,-0.50378,1.0013,-7.2493,14.861,1.1735,4.40E-05,1.69E-05,-1.65E-05
2.709,1.3816,-0.50296,1.0037,-7.2673,14.84,1.188,4.41E-05,1.69E-05,-1.66E-05
2.71,1.3825,-0.50213,1.0061,-7.2854,14.82,1.2024,4.41E-05,1.68E-05,-1.66E-05
2.711,1.3835,-0.50131,1.0085,-7.3033,14.799,1.2169,4.41E-05,1.67E-05,-1.67E-05
2.712,1.3844,-0.50049,1.0108,-7.3212,14.779,1.2313,4.41E-05,1.66E-05,-1.67E-05
2.713,1.3854,-0.49966,1.0131,-7.3391,14.758,1.2458,4.41E-05,1.66E-05,-1.68E-05
2.714,1.3863,-0.49885,1.0154,-7.3569,14.737,1.2603,4.41E-05,1.65E-05,-1.68E-05
2.715,1.3872,-0.49803,1.0177,-7.3746,14.716,1.2747,4.41E-05,1.64E-05,-1.69E-05
2.716,1.3882,-0.49721,1.02,-7.3923,14.696,1.2892,4.41E-05,1.64E-05,-1.69E-05
2.717,1.3891,-0.4964,1.0223,-7.41,14.675,1.3037,4.41E-05,1.63E-05,-1.70E-05
2.718,1.39,-0.49558,1.0245,-7.4275,14.654,1.3181,4.41E-05,1.62E-05,-1.70E-05
2.719,1.3909,-0.49477,1.0267,-7.4451,14.633,1.3326,4.41E-05,1.62E-05,-1.70E-05
2.72,1.3917,-0.49396,1.029,-7.4625,14.611,1.3471,4.41E-05,1.61E-05,-1.71E-05
2.721,1.3926,-0.49316,1.0312,-7.4799,14.59,1.3615,4.42E-05,1.60E-05,-1.71E-05
2.722,1.3935,-0.49235,1.0333,-7.4973,14.569,1.376,4.42E-05,1.60E-05,-1.72E-05
2.723,1.3944,-0.49155,1.0355,-7.5146,14.548,1.3905,4.42E-05,1.59E-05,-1.72E-05
2.724,1.3952,-0.49074,1.0376,-7.5318,14.526,1.405,4.42E-05,1.58E-05,-1.73E-05
2.725,1.3961,-0.48994,1.0397,-7.549,14.505,1.4194,4.42E-05,1.58E-05,-1.73E-05
2.726,1.3969,-0.48914,1.0419,-7.5661,14.483,1.4339,4.42E-05,1.57E-05,-1.73E-05
2.727,1.3977,-0.48835,1.0439,-7.5832,14.462,1.4484,4.42E-05,1.56E-05,-1.74E-05
2.728,1.3986,-0.48755,1.046,-7.6002,14.44,1.4629,4.42E-05,1.55E-05,-1.74E-05
2.729,1.3994,-0.48676,1.0481,-7.6171,14.418,1.4773,4.42E-05,1.55E-05,-1.75E-05
2.73,1.4002,-0.48597,1.0501,-7.634,14.397,1.4918,4.42E-05,1.54E-05,-1.75E-05
2.731,1.401,-0.48518,1.0521,-7.6508,14.375,1.5063,4.42E-05,1.53E-05,-1.76E-05
2.732,1.4018,-0.48439,1.0541,-7.6676,14.353,1.5208,4.42E-05,1.53E-05,-1.76E-05
2.733,1.4025,-0.48361,1.0561,-7.6843,14.331,1.5352,4.42E-05,1.52E-05,-1.77E-05
2.734,1.4033,-0.48282,1.0581,-7.701,14.309,1.5497,4.43E-05,1.51E-05,-1.77E-05
2.735,1.4041,-0.48204,1.0601,-7.7175,14.287,1.5641,4.43E-05,1.50E-05,-1.77E-05
2.736,1.4049,-0.48126,1.062,-7.7341,14.265,1.5786,4.43E-05,1.50E-05,-1.78E-05
2.737,1.4056,-0.48049,1.0639,-7.7505,14.243,1.5931,4.43E-05,1.49E-05,-1.78E-05
2.738,1.4064,-0.47971,1.0658,-7.7669,14.22,1.6075,4.43E-05,1.48E-05,-1.79E-05
2.739,1.4071,-0.47894,1.0677,-7.7833,14.198,1.622,4.43E-05,1.48E-05,-1.79E-05
2.74,1.4078,-0.47817,1.0696,-7.7996,14.176,1.6364,4.43E-05,1.47E-05,-1.79E-05
2.741,1.4085,-0.4774,1.0714,-7.8158,14.153,1.6509,4.43E-05,1.46E-05,-1.80E-05
2.742,1.4093,-0.47664,1.0733,-7.832,14.131,1.6653,4.43E-05,1.45E-05,-1.80E-05
2.743,1.41,-0.47587,1.0751,-7.8481,14.108,1.6797,4.43E-05,1.45E-05,-1.81E-05
2.744,1.4107,-0.47511,1.0769,-7.8641,14.085,1.6942,4.43E-05,1.44E-05,-1.81E-05
2.745,1.4114,-0.47435,1.0787,-7.8801,14.063,1.7086,4.43E-05,1.43E-05,-1.82E-05
2.746,1.412,-0.47359,1.0804,-7.896,14.04,1.723,4.43E-05,1.42E-05,-1.82E-05
2.747,1.4127,-0.47284,1.0822,-7.9118,14.017,1.7374,4.43E-05,1.42E-05,-1.82E-05
2.748,1.4134,-0.47209,1.0839,-7.9276,13.994,1.7519,4.44E-05,1.41E-05,-1.83E-05
2.749,1.414,-0.47134,1.0856,-7.9433,13.972,1.7663,4.44E-05,1.40E-05,-1.83E-05
2.75,1.4147,-0.47059,1.0873,-7.959,13.949,1.7807,4.44E-05,1.39E-05,-1.84E-05
2.751,1.4153,-0.46985,1.089,-7.9746,13.926,1.7951,4.44E-05,1.39E-05,-1.84E-05
2.752,1.416,-0.46911,1.0907,-7.9901,13.902,1.8095,4.44E-05,1.38E-05,-1.84E-05
2.753,1.4166,-0.46837,1.0923,-8.0056,13.879,1.8238,4.44E-05,1.37E-05,-1.85E-05
2.754,1.4172,-0.46763,1.094,-8.021,13.856,1.8382,4.44E-05,1.37E-05,-1.85E-05
2.755,1.4178,-0.46689,1.0956,-8.0364,13.833,1.8526,4.44E-05,1.36E-05,-1.86E-05
2.756,1.4185,-0.46616,1.0972,-8.0516,13.81,1.867,4.44E-05,1.35E-05,-1.86E-05
2.757,1.4191,-0.46543,1.0988,-8.0668,13.786,1.8813,4.44E-05,1.34E-05,-1.86E-05
2.758,1.4196,-0.46471,1.1003,-8.082,13.763,1.8957,4.44E-05,1.34E-05,-1.87E-05
2.759,1.4202,-0.46398,1.1019,-8.0971,13.739,1.91,4.44E-05,1.33E-05,-1.87E-05
2.76,1.4208,-0.46326,1.1034,-8.1121,13.716,1.9243,4.44E-05,1.32E-05,-1.88E-05
2.761,1.4214,-0.46254,1.1049,-8.1271,13.692,1.9387,4.44E-05,1.31E-05,-1.88E-05
2.762,1.4219,-0.46183,1.1064,-8.1419,13.668,1.953,4.44E-05,1.30E-05,-1.88E-05
2.763,1.4225,-0.46111,1.1079,-8.1568,13.645,1.9673,4.44E-05,1.30E-05,-1.89E-05
2.764,1.423,-0.4604,1.1094,-8.1715,13.621,1.9816,4.45E-05,1.29E-05,-1.89E-05
2.765,1.4236,-0.45969,1.1108,-8.1862,13.597,1.9959,4.45E-05,1.28E-05,-1.90E-05
2.766,1.4241,-0.45899,1.1122,-8.2009,13.573,2.0102,4.45E-05,1.27E-05,-1.90E-05
2.767,1.4246,-0.45829,1.1136,-8.2154,13.549,2.0244,4.45E-05,1.27E-05,-1.90E-05
2.768,1.4252,-0.45759,1.115,-8.2299,13.525,2.0387,4.45E-05,1.26E-05,-1.91E-05
2.769,1.4257,-0.45689,1.1164,-8.2443,13.501,2.053,4.45E-05,1.25E-05,-1.91E-05
2.77,1.4262,-0.4562,1.1178,-8.2587,13.477,2.0672,4.45E-05,1.24E-05,-1.91E-05
2.771,1.4267,-0.45551,1.1191,-8.273,13.453,2.0814,4.45E-05,1.24E-05,-1.92E-05
2.772,1.4272,-0.45482,1.1205,-8.2872,13.429,2.0957,4.45E-05,1.23E-05,-1.92E-05
2.773,1.4276,-0.45413,1.1218,-8.3014,13.405,2.1099,4.45E-05,1.22E-05,-1.93E-05
2.774,1.4281,-0.45345,1.1231,-8.3155,13.381,2.1241,4.45E-05,1.21E-05,-1.93E-05
2.775,1.4286,-0.45277,1.1244,-8.3295,13.356,2.1383,4.45E-05,1.20E-05,-1.93E-05
2.776,1.429,-0.4521,1.1256,-8.3435,13.332,2.1524,4.45E-05,1.20E-05,-1.94E-05
2.777,1.4295,-0.45143,1.1269,-8.3574,13.307,2.1666,4.45E-05,1.19E-05,-1.94E-05
2.778,1.4299,-0.45076,1.1281,-8.3712,13.283,2.1808,4.45E-05,1.18E-05,-1.94E-05
2.779,1.4304,-0.45009,1.1293,-8.385,13.258,2.1949,4.45E-05,1.17E-05,-1.95E-05
2.78,1.4308,-0.44943,1.1305,-8.3986,13.234,2.209,4.45E-05,1.17E-05,-1.95E-05
2.781,1.4312,-0.44876,1.1317,-8.4123,13.209,2.2232,4.45E-05,1.16E-05,-1.96E-05
2.782,1.4316,-0.44811,1.1329,-8.4258,13.184,2.2373,4.45E-05,1.15E-05,-1.96E-05
2.783,1.432,-0.44745,1.134,-8.4393,13.16,2.2514,4.45E-05,1.14E-05,-1.96E-05
2.784,1.4324,-0.4468,1.1351,-8.4527,13.135,2.2654,4.45E-05,1.13E-05,-1.97E-05
2.785,1.4328,-0.44615,1.1362,-8.4661,13.11,2.2795,4.46E-05,1.13E-05,-1.97E-05
2.786,1.4332,-0.44551,1.1373,-8.4794,13.085,2.2936,4.46E-05,1.12E-05,-1.97E-05
2.787,1.4336,-0.44487,1.1384,-8.4926,13.06,2.3076,4.46E-05,1.11E-05,-1.98E-05
2.788,1.4339,-0.44423,1.1395,-8.5057,13.035,2.3216,4.46E-05,1.10E-05,-1.98E-05
2.789,1.4343,-0.44359,1.1405,-8.5188,13.01,2.3356,4.46E-05,1.10E-05,-1.98E-05
2.79,1.4347,-0.44296,1.1416,-8.5318,12.985,2.3496,4.46E-05,1.09E-05,-1.99E-05
2.791,1.435,-0.44233,1.1426,-8.5447,12.96,2.3636,4.46E-05,1.08E-05,-1.99E-05
2.792,1.4353,-0.44171,1.1436,-8.5576,12.935,2.3776,4.46E-05,1.07E-05,-2.00E-05
2.793,1.4357,-0.44109,1.1446,-8.5704,12.91,2.3915,4.46E-05,1.06E-05,-2.00E-05
2.794,1.436,-0.44047,1.1455,-8.5832,12.884,2.4055,4.46E-05,1.06E-05,-2.00E-05
2.795,1.4363,-0.43985,1.1465,-8.5958,12.859,2.4194,4.46E-05,1.05E-05,-2.01E-05
2.796,1.4366,-0.43924,1.1474,-8.6084,12.834,2.4333,4.46E-05,1.04E-05,-2.01E-05
2.797,1.4369,-0.43863,1.1483,-8.6209,12.808,2.4472,4.46E-05,1.03E-05,-2.01E-05
2.798,1.4372,-0.43803,1.1492,-8.6334,12.783,2.461,4.46E-05,1.02E-05,-2.02E-05
2.799,1.4375,-0.43743,1.1501,-8.6458,12.757,2.4749,4.46E-05,1.02E-05,-2.02E-05
2.8,1.4378,-0.43683,1.151,-8.6581,12.732,2.4887,4.46E-05,1.01E-05,-2.02E-05
2.801,1.4381,-0.43623,1.1518,-8.6703,12.706,2.5025,4.46E-05,9.99E-06,-2.03E-05
2.802,1.4384,-0.43564,1.1527,-8.6825,12.681,2.5163,4.46E-05,9.91E-06,-2.03E-05
2.803,1.4386,-0.43506,1.1535,-8.6946,12.655,2.5301,4.46E-05,9.83E-06,-2.03E-05
2.804,1.4389,-0.43447,1.1543,-8.7067,12.629,2.5439,4.46E-05,9.75E-06,-2.04E-05
2.805,1.4391,-0.43389,1.1551,-8.7186,12.604,2.5576,4.46E-05,9.67E-06,-2.04E-05
2.806,1.4394,-0.43331,1.1559,-8.7305,12.578,2.5714,4.46E-05,9.59E-06,-2.04E-05
2.807,1.4396,-0.43274,1.1566,-8.7423,12.552,2.5851,4.46E-05,9.51E-06,-2.05E-05
2.808,1.4398,-0.43217,1.1573,-8.7541,12.526,2.5988,4.46E-05,9.43E-06,-2.05E-05
2.809,1.44,-0.43161,1.1581,-8.7658,12.5,2.6125,4.46E-05,9.35E-06,-2.05E-05
2.81,1.4403,-0.43104,1.1588,-8.7774,12.474,2.6261,4.46E-05,9.26E-06,-2.06E-05
2.811,1.4405,-0.43048,1.1595,-8.7889,12.448,2.6398,4.46E-05,9.18E-06,-2.06E-05
2.812,1.4407,-0.42993,1.1601,-8.8004,12.422,2.6534,4.46E-05,9.10E-06,-2.06E-05
2.813,1.4409,-0.42938,1.1608,-8.8118,12.396,2.667,4.46E-05,9.02E-06,-2.07E-05
2.814,1.441,-0.42883,1.1614,-8.8232,12.37,2.6806,4.46E-05,8.94E-06,-2.07E-05
2.815,1.4412,-0.42829,1.1621,-8.8344,12.344,2.6941,4.46E-05,8.86E-06,-2.07E-05
2.816,1.4414,-0.42775,1.1627,-8.8456,12.318,2.7077,4.46E-05,8.77E-06,-2.08E-05
2.817,1.4416,-0.42721,1.1633,-8.8567,12.291,2.7212,4.46E-05,8.69E-06,-2.08E-05
2.818,1.4417,-0.42668,1.1638,-8.8678,12.265,2.7347,4.46E-05,8.61E-06,-2.08E-05
2.819,1.4419,-0.42615,1.1644,-8.8788,12.239,2.7481,4.46E-05,8.53E-06,-2.08E-05
2.82,1.442,-0.42562,1.1649,-8.8897,12.212,2.7616,4.46E-05,8.45E-06,-2.09E-05
2.821,1.4421,-0.4251,1.1655,-8.9005,12.186,2.775,4.46E-05,8.36E-06,-2.09E-05
2.822,1.4423,-0.42458,1.166,-8.9113,12.16,2.7885,4.46E-05,8.28E-06,-2.09E-05
2.823,1.4424,-0.42407,1.1665,-8.922,12.133,2.8018,4.46E-05,8.20E-06,-2.10E-05
2.824,1.4425,-0.42356,1.167,-8.9326,12.107,2.8152,4.46E-05,8.12E-06,-2.10E-05
2.825,1.4426,-0.42305,1.1674,-8.9432,12.08,2.8286,4.46E-05,8.04E-06,-2.10E-05
2.826,1.4427,-0.42255,1.1679,-8.9536,12.053,2.8419,4.46E-05,7.95E-06,-2.11E-05
2.827,1.4428,-0.42205,1.1683,-8.9641,12.027,2.8552,4.46E-05,7.87E-06,-2.11E-05
2.828,1.4429,-0.42155,1.1687,-8.9744,12,2.8685,4.46E-05,7.79E-06,-2.11E-05
2.829,1.443,-0.42106,1.1691,-8.9847,11.973,2.8817,4.46E-05,7.71E-06,-2.12E-05
2.83,1.4431,-0.42058,1.1695,-8.9949,11.947,2.895,4.46E-05,7.62E-06,-2.12E-05
