time,x,y,z,vx,vy,vz,thrust,a,b,xac,yac,zac,vxac,vyac,vzac
16.498,0,0,12.7103,0,0,-0.340712,6.86535,0,0,-0.0261847,0.30795,12.9241,-6.01672e-24,6.93442e-23,-0.000691826
16.499,0,0,12.71,0,0,-0.340711,6.86535,0,0,-0.0261847,0.30795,12.9238,-6.00045e-24,6.91567e-23,-0.000691807
16.5,0,0,12.7096,0,0,-0.34071,6.86535,0,0,-0.0261847,0.30795,12.9234,-5.98422e-24,6.89696e-23,-0.000691788
16.501,0,0,12.7093,0,0,-0.340709,6.86535,0,0,-0.0261847,0.30795,12.9231,-5.96804e-24,6.87831e-23,-0.000691769
16.502,0,0,12.709,0,0,-0.340708,6.86535,0,0,-0.0261847,0.30795,12.9228,-5.9519e-24,6.85971e-23,-0.00069175
16.503,0,0,12.7086,0,0,-0.340707,6.86535,0,0,-0.0261847,0.30795,12.9224,-5.9358e-24,6.84116e-23,-0.000691731
16.504,0,0,12.7083,0,0,-0.340706,6.86535,0,0,-0.0261847,0.30795,12.9221,-5.91975e-24,6.82266e-23,-0.000691712
16.505,0,0,12.7079,0,0,-0.340705,6.86535,0,0,-0.0261847,0.30795,12.9217,-5.90374e-24,6.80421e-23,-0.000691693
16.506,0,0,12.7076,0,0,-0.340704,6.86535,0,0,-0.0261847,0.30795,12.9214,-5.88777e-24,6.78581e-23,-0.000691674
16.507,0,0,12.7072,0,0,-0.340703,6.86535,0,0,-0.0261847,0.30795,12.921,-5.87185e-24,6.76746e-23,-0.000691655
16.508,0,0,12.7069,0,0,-0.340702,6.86535,0,0,-0.0261847,0.30795,12.9207,-5.85597e-24,6.74916e-23,-0.000691636
16.509,0,0,12.7066,0,0,-0.340701,6.86535,0,0,-0.0261847,0.30795,12.9204,-5.84013e-24,6.73091e-23,-0.000691618
16.51,0,0,12.7062,0,0,-0.3407,6.86535,0,0,-0.0261847,0.30795,12.92,-5.82434e-24,6.7127e-23,-0.000691599
16.511,0,0,12.7059,0,0,-0.340699,6.86535,0,0,-0.0261847,0.30795,12.9197,-5.80859e-24,6.69455e-23,-0.00069158
16.512,0,0,12.7055,0,0,-0.340698,6.86535,0,0,-0.0261847,0.30795,12.9193,-5.79288e-24,6.67645e-23,-0.000691562
16.513,0,0,12.7052,0,0,-0.340697,6.86535,0,0,-0.0261847,0.30795,12.919,-5.77721e-24,6.65839e-23,-0.000691543
16.514,0,0,12.7049,0,0,-0.340696,6.86535,0,0,-0.0261847,0.30795,12.9186,-5.76159e-24,6.64038e-23,-0.000691524
16.515,0,0,12.7045,0,0,-0.340695,6.86535,0,0,-0.0261847,0.30795,12.9183,-5.74601e-24,6.62243e-23,-0.000691506
16.516,0,0,12.7042,0,0,-0.340694,6.86535,0,0,-0.0261847,0.30795,12.918,-5.73047e-24,6.60452e-23,-0.000691487
16.517,0,0,12.7038,0,0,-0.340693,6.86535,0,0,-0.0261847,0.30795,12.9176,-5.71497e-24,6.58666e-23,-0.000691469
16.518,0,0,12.7035,0,0,-0.340692,6.86535,0,0,-0.0261847,0.30795,12.9173,-5.69951e-24,6.56885e-23,-0.00069145
16.519,0,0,12.7032,0,0,-0.340691,6.86535,0,0,-0.0261847,0.30795,12.9169,-5.6841e-24,6.55108e-23,-0.000691432
16.52,0,0,12.7028,0,0,-0.34069,6.86535,0,0,-0.0261847,0.30795,12.9166,-5.66873e-24,6.53337e-23,-0.000691413
16.521,0,0,12.7025,0,0,-0.340689,6.86535,0,0,-0.0261847,0.30795,12.9162,-5.6534e-24,6.5157e-23,-0.000691395
16.522,0,0,12.7021,0,0,-0.340688,6.86535,0,0,-0.0261847,0.30795,12.9159,-5.63811e-24,6.49808e-23,-0.000691376
16.523,0,0,12.7018,0,0,-0.340687,6.86535,0,0,-0.0261847,0.30795,12.9156,-5.62286e-24,6.4805e-23,-0.000691358
16.524,0,0,12.7015,0,0,-0.340686,6.86535,0,0,-0.0261847,0.30795,12.9152,-5.60766e-24,6.46298e-23,-0.00069134
16.525,0,0,12.7011,0,0,-0.340685,6.86535,0,0,-0.0261847,0.30795,12.9149,-5.59249e-24,6.4455e-23,-0.000691321
16.526,0,0,12.7008,0,0,-0.340684,6.86535,0,0,-0.0261847,0.30795,12.9145,-5.57737e-24,6.42807e-23,-0.000691303
16.527,0,0,12.7004,0,0,-0.340683,6.86535,0,0,-0.0261847,0.30795,12.9142,-5.56228e-24,6.41069e-23,-0.000691285
16.528,0,0,12.7001,0,0,-0.340682,6.86535,0,0,-0.0261847,0.30795,12.9138,-5.54724e-24,6.39335e-23,-0.000691267
16.529,0,0,12.6998,0,0,-0.340681,6.86535,0,0,-0.0261847,0.30795,12.9135,-5.53224e-24,6.37606e-23,-0.000691248
16.53,0,0,12.6994,0,0,-0.34068,6.86535,0,0,-0.0261847,0.30795,12.9132,-5.51728e-24,6.35882e-23,-0.00069123
16.531,0,0,12.6991,0,0,-0.340679,6.86535,0,0,-0.0261847,0.30795,12.9128,-5.50236e-24,6.34162e-23,-0.000691212
16.532,0,0,12.6987,0,0,-0.340678,6.86535,0,0,-0.0261847,0.30795,12.9125,-5.48747e-24,6.32447e-23,-0.000691194
16.533,0,0,12.6984,0,0,-0.340677,6.86535,0,0,-0.0261847,0.30795,12.9121,-5.47263e-24,6.30737e-23,-0.000691176
16.534,0,0,12.698,0,0,-0.340676,6.86535,0,0,-0.0261847,0.30795,12.9118,-5.45783e-24,6.29031e-23,-0.000691158
16.535,0,0,12.6977,0,0,-0.340675,6.86535,0,0,-0.0261847,0.30795,12.9114,-5.44307e-24,6.2733e-23,-0.00069114
16.536,0,0,12.6974,0,0,-0.340674,6.86535,0,0,-0.0261847,0.30795,12.9111,-5.42835e-24,6.25634e-23,-0.000691122
16.537,0,0,12.697,0,0,-0.340673,6.86535,0,0,-0.0261847,0.30795,12.9108,-5.41367e-24,6.23942e-23,-0.000691104
16.538,0,0,12.6967,0,0,-0.340672,6.86535,0,0,-0.0261847,0.30795,12.9104,-5.39903e-24,6.22255e-23,-0.000691086
16.539,0,0,12.6963,0,0,-0.340671,6.86535,0,0,-0.0261847,0.30795,12.9101,-5.38443e-24,6.20572e-23,-0.000691068
16.54,0,0,12.696,0,0,-0.34067,6.86535,0,0,-0.0261847,0.30795,12.9097,-5.36987e-24,6.18894e-23,-0.00069105
16.541,0,0,12.6957,0,0,-0.340669,6.86535,0,0,-0.0261847,0.30795,12.9094,-5.35535e-24,6.1722e-23,-0.000691032
16.542,0,0,12.6953,0,0,-0.340668,6.86535,0,0,-0.0261847,0.30795,12.909,-5.34087e-24,6.15551e-23,-0.000691014
16.543,0,0,12.695,0,0,-0.340667,6.86535,0,0,-0.0261847,0.30795,12.9087,-5.32642e-24,6.13886e-23,-0.000690997
16.544,0,0,12.6946,0,0,-0.340666,6.86535,0,0,-0.0261847,0.30795,12.9084,-5.31202e-24,6.12226e-23,-0.000690979
16.545,0,0,12.6943,0,0,-0.340665,6.86535,0,0,-0.0261847,0.30795,12.908,-5.29765e-24,6.10571e-23,-0.000690961
16.546,0,0,12.694,0,0,-0.340664,6.86535,0,0,-0.0261847,0.30795,12.9077,-5.28332e-24,6.08919e-23,-0.000690943
16.547,0,0,12.6936,0,0,-0.340663,6.86535,0,0,-0.0261847,0.30795,12.9073,-5.26904e-24,6.07273e-23,-0.000690926
16.548,0,0,12.6933,0,0,-0.340662,6.86535,0,0,-0.0261847,0.30795,12.907,-5.25479e-24,6.0563e-23,-0.000690908
16.549,0,0,12.6929,0,0,-0.340661,6.86535,0,0,-0.0261847,0.30795,12.9066,-5.24058e-24,6.03993e-23,-0.00069089
16.55,0,0,12.6926,0,0,-0.34066,6.86535,0,0,-0.0261847,0.30795,12.9063,-5.2264e-24,6.02359e-23,-0.000690873
16.551,0,0,12.6923,0,0,-0.340659,6.86535,0,0,-0.0261847,0.30795,12.906,-5.21227e-24,6.0073e-23,-0.000690855
16.552,0,0,12.6919,0,0,-0.340658,6.86535,0,0,-0.0261847,0.30795,12.9056,-5.19817e-24,5.99106e-23,-0.000690838
16.553,0,0,12.6916,0,0,-0.340657,6.86535,0,0,-0.0261847,0.30795,12.9053,-5.18411e-24,5.97486e-23,-0.00069082
16.554,0,0,12.6912,0,0,-0.340656,6.86535,0,0,-0.0261847,0.30795,12.9049,-5.17009e-24,5.9587e-23,-0.000690803
16.555,0,0,12.6909,0,0,-0.340655,6.86535,0,0,-0.0261847,0.30795,12.9046,-5.15611e-24,5.94259e-23,-0.000690785
16.556,0,0,12.6906,0,0,-0.340654,6.86535,0,0,-0.0261847,0.30795,12.9042,-5.14217e-24,5.92651e-23,-0.000690768
16.557,0,0,12.6902,0,0,-0.340653,6.86535,0,0,-0.0261847,0.30795,12.9039,-5.12826e-24,5.91049e-23,-0.00069075
16.558,0,0,12.6899,0,0,-0.340652,6.86535,0,0,-0.0261847,0.30795,12.9036,-5.11439e-24,5.8945e-23,-0.000690733
16.559,0,0,12.6895,0,0,-0.340652,6.86535,0,0,-0.0261847,0.30795,12.9032,-5.10056e-24,5.87856e-23,-0.000690716
16.56,0,0,12.6892,0,0,-0.340651,6.86535,0,0,-0.0261847,0.30795,12.9029,-5.08677e-24,5.86267e-23,-0.000690698
16.561,0,0,12.6889,0,0,-0.34065,6.86535,0,0,-0.0261847,0.30795,12.9025,-5.07301e-24,5.84681e-23,-0.000690681
16.562,0,0,12.6885,0,0,-0.340649,6.86535,0,0,-0.0261847,0.30795,12.9022,-5.05929e-24,5.831e-23,-0.000690664
16.563,0,0,12.6882,0,0,-0.340648,6.86535,0,0,-0.0261847,0.30795,12.9018,-5.04561e-24,5.81523e-23,-0.000690646
16.564,0,0,12.6878,0,0,-0.340647,6.86535,0,0,-0.0261847,0.30795,12.9015,-5.03197e-24,5.79951e-23,-0.000690629
16.565,0,0,12.6875,0,0,-0.340646,6.86535,0,0,-0.0261847,0.30795,12.9012,-5.01836e-24,5.78382e-23,-0.000690612
16.566,0,0,12.6871,0,0,-0.340645,6.86535,0,0,-0.0261847,0.30795,12.9008,-5.00479e-24,5.76818e-23,-0.000690595
16.567,0,0,12.6868,0,0,-0.340644,6.86535,0,0,-0.0261847,0.30795,12.9005,-4.99125e-24,5.75258e-23,-0.000690578
16.568,0,0,12.6865,0,0,-0.340643,6.86535,0,0,-0.0261847,0.30795,12.9001,-4.97775e-24,5.73703e-23,-0.000690561
16.569,0,0,12.6861,0,0,-0.340642,6.86535,0,0,-0.0261847,0.30795,12.8998,-4.96429e-24,5.72151e-23,-0.000690544
16.57,0,0,12.6858,0,0,-0.340641,6.86535,0,0,-0.0261847,0.30795,12.8994,-4.95087e-24,5.70604e-23,-0.000690527
16.571,0,0,12.6854,0,0,-0.34064,6.86535,0,0,-0.0261847,0.30795,12.8991,-4.93748e-24,5.69061e-23,-0.000690509
16.572,0,0,12.6851,0,0,-0.340639,6.86535,0,0,-0.0261847,0.30795,12.8988,-4.92412e-24,5.67522e-23,-0.000690492
16.573,0,0,12.6848,0,0,-0.340638,6.86535,0,0,-0.0261847,0.30795,12.8984,-4.91081e-24,5.65987e-23,-0.000690476
16.574,0,0,12.6844,0,0,-0.340637,6.86535,0,0,-0.0261847,0.30795,12.8981,-4.89753e-24,5.64457e-23,-0.000690459
16.575,0,0,12.6841,0,0,-0.340636,6.86535,0,0,-0.0261847,0.30795,12.8977,-4.88428e-24,5.6293e-23,-0.000690442
16.576,0,0,12.6837,0,0,-0.340635,6.86535,0,0,-0.0261847,0.30795,12.8974,-4.87107e-24,5.61408e-23,-0.000690425
16.577,0,0,12.6834,0,0,-0.340634,6.86535,0,0,-0.0261847,0.30795,12.8971,-4.8579e-24,5.5989e-23,-0.000690408
16.578,0,0,12.6831,0,0,-0.340633,6.86535,0,0,-0.0261847,0.30795,12.8967,-4.84476e-24,5.58376e-23,-0.000690391
16.579,0,0,12.6827,0,0,-0.340632,6.86535,0,0,-0.0261847,0.30795,12.8964,-4.83166e-24,5.56866e-23,-0.000690374
16.58,0,0,12.6824,0,0,-0.340631,6.86535,0,0,-0.0261847,0.30795,12.896,-4.81859e-24,5.5536e-23,-0.000690357
16.581,0,0,12.682,0,0,-0.34063,6.86535,0,0,-0.0261847,0.30795,12.8957,-4.80556e-24,5.53858e-23,-0.000690341
16.582,0,0,12.6817,0,0,-0.340629,6.86535,0,0,-0.0261847,0.30795,12.8953,-4.79257e-24,5.5236e-23,-0.000690324
16.583,0,0,12.6814,0,0,-0.340628,6.86535,0,0,-0.0261847,0.30795,12.895,-4.77961e-24,5.50867e-23,-0.000690307
16.584,0,0,12.681,0,0,-0.340627,6.86535,0,0,-0.0261847,0.30795,12.8947,-4.76668e-24,5.49377e-23,-0.000690291
16.585,0,0,12.6807,0,0,-0.340626,6.86535,0,0,-0.0261847,0.30795,12.8943,-4.75379e-24,5.47891e-23,-0.000690274
16.586,0,0,12.6803,0,0,-0.340625,6.86535,0,0,-0.0261847,0.30795,12.894,-4.74093e-24,5.4641e-23,-0.000690257
16.587,0,0,12.68,0,0,-0.340624,6.86535,0,0,-0.0261847,0.30795,12.8936,-4.72811e-24,5.44932e-23,-0.000690241
16.588,0,0,12.6797,0,0,-0.340623,6.86535,0,0,-0.0261847,0.30795,12.8933,-4.71533e-24,5.43458e-23,-0.000690224
16.589,0,0,12.6793,0,0,-0.340622,6.86535,0,0,-0.0261847,0.30795,12.8929,-4.70257e-24,5.41989e-23,-0.000690208
16.59,0,0,12.679,0,0,-0.340621,6.86535,0,0,-0.0261847,0.30795,12.8926,-4.68986e-24,5.40523e-23,-0.000690191
16.591,0,0,12.6786,0,0,-0.34062,6.86535,0,0,-0.0261847,0.30795,12.8923,-4.67717e-24,5.39061e-23,-0.000690175
16.592,0,0,12.6783,0,0,-0.340619,6.86535,0,0,-0.0261847,0.30795,12.8919,-4.66452e-24,5.37604e-23,-0.000690158
16.593,0,0,12.6779,0,0,-0.340618,6.86535,0,0,-0.0261847,0.30795,12.8916,-4.65191e-24,5.3615e-23,-0.000690142
16.594,0,0,12.6776,0,0,-0.340617,6.86535,0,0,-0.0261847,0.30795,12.8912,-4.63933e-24,5.347e-23,-0.000690125
16.595,0,0,12.6773,0,0,-0.340616,6.86535,0,0,-0.0261847,0.30795,12.8909,-4.62678e-24,5.33254e-23,-0.000690109
16.596,0,0,12.6769,0,0,-0.340615,6.86535,0,0,-0.0261847,0.30795,12.8905,-4.61427e-24,5.31812e-23,-0.000690093
16.597,0,0,12.6766,0,0,-0.340614,6.86535,0,0,-0.0261847,0.30795,12.8902,-4.60179e-24,5.30374e-23,-0.000690076
16.598,0,0,12.6762,0,0,-0.340613,6.86535,0,0,-0.0261847,0.30795,12.8899,-4.58935e-24,5.28939e-23,-0.00069006
16.599,0,0,12.6759,0,0,-0.340612,6.86535,0,0,-0.0261847,0.30795,12.8895,-4.57694e-24,5.27509e-23,-0.000690044
16.6,0,0,12.6756,0,0,-0.340611,6.86535,0,0,-0.0261847,0.30795,12.8892,-4.56456e-24,5.26082e-23,-0.000690027
16.601,0,0,12.6752,0,0,-0.34061,6.86535,0,0,-0.0261847,0.30795,12.8888,-4.55221e-24,5.2466e-23,-0.000690011
16.602,0,0,12.6749,0,0,-0.340609,6.86534,0,0,-0.0261847,0.30795,12.8885,-4.5399e-24,5.23241e-23,-0.000689995
16.603,0,0,12.6745,0,0,-0.340608,6.86534,0,0,-0.0261847,0.30795,12.8881,-4.52763e-24,5.21826e-23,-0.000689979
16.604,0,0,12.6742,0,0,-0.340607,6.86534,0,0,-0.0261847,0.30795,12.8878,-4.51538e-24,5.20415e-23,-0.000689963
16.605,0,0,12.6739,0,0,-0.340606,6.86534,0,0,-0.0261847,0.30795,12.8875,-4.50317e-24,5.19008e-23,-0.000689946
16.606,0,0,12.6735,0,0,-0.340605,6.86534,0,0,-0.0261847,0.30795,12.8871,-4.49099e-24,5.17604e-23,-0.00068993
16.607,0,0,12.6732,0,0,-0.340604,6.86534,0,0,-0.0261847,0.30795,12.8868,-4.47885e-24,5.16204e-23,-0.000689914
16.608,0,0,12.6728,0,0,-0.340603,6.86534,0,0,-0.0261847,0.30795,12.8864,-4.46673e-24,5.14808e-23,-0.000689898
16.609,0,0,12.6725,0,0,-0.340602,6.86534,0,0,-0.0261847,0.30795,12.8861,-4.45465e-24,5.13416e-23,-0.000689882
16.61,0,0,12.6722,0,0,-0.340601,6.86534,0,0,-0.0261847,0.30795,12.8857,-4.44261e-24,5.12028e-23,-0.000689866
16.611,0,0,12.6718,0,0,-0.3406,6.86534,0,0,-0.0261847,0.30795,12.8854,-4.43059e-24,5.10643e-23,-0.00068985
16.612,0,0,12.6715,0,0,-0.340599,6.86534,0,0,-0.0261847,0.30795,12.8851,-4.41861e-24,5.09262e-23,-0.000689834
16.613,0,0,12.6711,0,0,-0.340598,6.86534,0,0,-0.0261847,0.30795,12.8847,-4.40666e-24,5.07885e-23,-0.000689818
16.614,0,0,12.6708,0,0,-0.340597,6.86534,0,0,-0.0261847,0.30795,12.8844,-4.39474e-24,5.06512e-23,-0.000689802
16.615,0,0,12.6705,0,0,-0.340596,6.86534,0,0,-0.0261847,0.30795,12.884,-4.38286e-24,5.05142e-23,-0.000689787
16.616,0,0,12.6701,0,0,-0.340595,6.86534,0,0,-0.0261847,0.30795,12.8837,-4.37101e-24,5.03776e-23,-0.000689771
16.617,0,0,12.6698,0,0,-0.340594,6.86534,0,0,-0.0261847,0.30795,12.8834,-4.35919e-24,5.02414e-23,-0.000689755
16.618,0,0,12.6694,0,0,-0.340593,6.86534,0,0,-0.0261847,0.30795,12.883,-4.3474e-24,5.01055e-23,-0.000689739
16.619,0,0,12.6691,0,0,-0.340592,6.86534,0,0,-0.0261847,0.30795,12.8827,-4.33564e-24,4.997e-23,-0.000689723
16.62,0,0,12.6688,0,0,-0.340591,6.86534,0,0,-0.0261847,0.30795,12.8823,-4.32392e-24,4.98349e-23,-0.000689708
16.621,0,0,12.6684,0,0,-0.34059,6.86534,0,0,-0.0261847,0.30795,12.882,-4.31222e-24,4.97001e-23,-0.000689692
16.622,0,0,12.6681,0,0,-0.340589,6.86534,0,0,-0.0261847,0.30795,12.8816,-4.30056e-24,4.95657e-23,-0.000689676
16.623,0,0,12.6677,0,0,-0.340588,6.86534,0,0,-0.0261847,0.30795,12.8813,-4.28893e-24,4.94317e-23,-0.000689661
16.624,0,0,12.6674,0,0,-0.340587,6.86534,0,0,-0.0261847,0.30795,12.881,-4.27733e-24,4.9298e-23,-0.000689645
16.625,0,0,12.6671,0,0,-0.340586,6.86534,0,0,-0.0261847,0.30795,12.8806,-4.26576e-24,4.91647e-23,-0.000689629
16.626,0,0,12.6667,0,0,-0.340585,6.86534,0,0,-0.0261847,0.30795,12.8803,-4.25423e-24,4.90317e-23,-0.000689614
16.627,0,0,12.6664,0,0,-0.340584,6.86534,0,0,-0.0261847,0.30795,12.8799,-4.24272e-24,4.88991e-23,-0.000689598
16.628,0,0,12.666,0,0,-0.340583,6.86534,0,0,-0.0261847,0.30795,12.8796,-4.23125e-24,4.87669e-23,-0.000689583
16.629,0,0,12.6657,0,0,-0.340582,6.86534,0,0,-0.0261847,0.30795,12.8792,-4.21981e-24,4.8635e-23,-0.000689567
16.63,0,0,12.6653,0,0,-0.340582,6.86534,0,0,-0.0261847,0.30795,12.8789,-4.2084e-24,4.85035e-23,-0.000689552
16.631,0,0,12.665,0,0,-0.340581,6.86534,0,0,-0.0261847,0.30795,12.8786,-4.19701e-24,4.83723e-23,-0.000689536
16.632,0,0,12.6647,0,0,-0.34058,6.86534,0,0,-0.0261847,0.30795,12.8782,-4.18566e-24,4.82415e-23,-0.000689521
16.633,0,0,12.6643,0,0,-0.340579,6.86534,0,0,-0.0261847,0.30795,12.8779,-4.17435e-24,4.81111e-23,-0.000689505
16.634,0,0,12.664,0,0,-0.340578,6.86534,0,0,-0.0261847,0.30795,12.8775,-4.16306e-24,4.7981e-23,-0.00068949
16.635,0,0,12.6636,0,0,-0.340577,6.86534,0,0,-0.0261847,0.30795,12.8772,-4.1518e-24,4.78512e-23,-0.000689475
16.636,0,0,12.6633,0,0,-0.340576,6.86534,0,0,-0.0261847,0.30795,12.8768,-4.14057e-24,4.77218e-23,-0.000689459
16.637,0,0,12.663,0,0,-0.340575,6.86534,0,0,-0.0261847,0.30795,12.8765,-4.12937e-24,4.75928e-23,-0.000689444
16.638,0,0,12.6626,0,0,-0.340574,6.86534,0,0,-0.0261847,0.30795,12.8762,-4.11821e-24,4.74641e-23,-0.000689429
16.639,0,0,12.6623,0,0,-0.340573,6.86534,0,0,-0.0261847,0.30795,12.8758,-4.10707e-24,4.73357e-23,-0.000689413
16.64,0,0,12.6619,0,0,-0.340572,6.86534,0,0,-0.0261847,0.30795,12.8755,-4.09596e-24,4.72077e-23,-0.000689398
16.641,0,0,12.6616,0,0,-0.340571,6.86534,0,0,-0.0261847,0.30795,12.8751,-4.08488e-24,4.708e-23,-0.000689383
16.642,0,0,12.6613,0,0,-0.34057,6.86534,0,0,-0.0261847,0.30795,12.8748,-4.07384e-24,4.69527e-23,-0.000689368
16.643,0,0,12.6609,0,0,-0.340569,6.86534,0,0,-0.0261847,0.30795,12.8745,-4.06282e-24,4.68258e-23,-0.000689353
16.644,0,0,12.6606,0,0,-0.340568,6.86534,0,0,-0.0261847,0.30795,12.8741,-4.05183e-24,4.66991e-23,-0.000689337
16.645,0,0,12.6602,0,0,-0.340567,6.86534,0,0,-0.0261847,0.30795,12.8738,-4.04088e-24,4.65728e-23,-0.000689322
16.646,0,0,12.6599,0,0,-0.340566,6.86534,0,0,-0.0261847,0.30795,12.8734,-4.02995e-24,4.64469e-23,-0.000689307
16.647,0,0,12.6596,0,0,-0.340565,6.86534,0,0,-0.0261847,0.30795,12.8731,-4.01905e-24,4.63213e-23,-0.000689292
16.648,0,0,12.6592,0,0,-0.340564,6.86534,0,0,-0.0261847,0.30795,12.8727,-4.00818e-24,4.6196e-23,-0.000689277
16.649,0,0,12.6589,0,0,-0.340563,6.86534,0,0,-0.0261847,0.30795,12.8724,-3.99734e-24,4.60711e-23,-0.000689262
16.65,0,0,12.6585,0,0,-0.340562,6.86534,0,0,-0.0261847,0.30795,12.8721,-3.98653e-24,4.59465e-23,-0.000689247
16.651,0,0,12.6582,0,0,-0.340561,6.86534,0,0,-0.0261847,0.30795,12.8717,-3.97575e-24,4.58223e-23,-0.000689232
16.652,0,0,12.6579,0,0,-0.34056,6.86534,0,0,-0.0261847,0.30795,12.8714,-3.965e-24,4.56984e-23,-0.000689217
16.653,0,0,12.6575,0,0,-0.340559,6.86534,0,0,-0.0261847,0.30795,12.871,-3.95428e-24,4.55748e-23,-0.000689202
16.654,0,0,12.6572,0,0,-0.340558,6.86534,0,0,-0.0261847,0.30795,12.8707,-3.94358e-24,4.54515e-23,-0.000689187
16.655,0,0,12.6568,0,0,-0.340557,6.86534,0,0,-0.0261847,0.30795,12.8703,-3.93292e-24,4.53286e-23,-0.000689172
16.656,0,0,12.6565,0,0,-0.340556,6.86534,0,0,-0.0261847,0.30795,12.87,-3.92228e-24,4.5206e-23,-0.000689158
16.657,0,0,12.6562,0,0,-0.340555,6.86534,0,0,-0.0261847,0.30795,12.8697,-3.91168e-24,4.50838e-23,-0.000689143
16.658,0,0,12.6558,0,0,-0.340554,6.86534,0,0,-0.0261847,0.30795,12.8693,-3.9011e-24,4.49619e-23,-0.000689128
16.659,0,0,12.6555,0,0,-0.340553,6.86534,0,0,-0.0261847,0.30795,12.869,-3.89055e-24,4.48403e-23,-0.000689113
16.66,0,0,12.6551,0,0,-0.340552,6.86534,0,0,-0.0261847,0.30795,12.8686,-3.88003e-24,4.4719e-23,-0.000689098
16.661,0,0,12.6548,0,0,-0.340551,6.86534,0,0,-0.0261847,0.30795,12.8683,-3.86953e-24,4.45981e-23,-0.000689084
16.662,0,0,12.6544,0,0,-0.34055,6.86534,0,0,-0.0261847,0.30795,12.8679,-3.85907e-24,4.44775e-23,-0.000689069
16.663,0,0,12.6541,0,0,-0.340549,6.86534,0,0,-0.0261847,0.30795,12.8676,-3.84863e-24,4.43572e-23,-0.000689054
16.664,0,0,12.6538,0,0,-0.340548,6.86534,0,0,-0.0261847,0.30795,12.8673,-3.83822e-24,4.42373e-23,-0.00068904
16.665,0,0,12.6534,0,0,-0.340547,6.86534,0,0,-0.0261847,0.30795,12.8669,-3.82784e-24,4.41176e-23,-0.000689025
16.666,0,0,12.6531,0,0,-0.340546,6.86534,0,0,-0.0261847,0.30795,12.8666,-3.81749e-24,4.39983e-23,-0.00068901
16.667,0,0,12.6527,0,0,-0.340545,6.86534,0,0,-0.0261847,0.30795,12.8662,-3.80717e-24,4.38794e-23,-0.000688996
16.668,0,0,12.6524,0,0,-0.340544,6.86534,0,0,-0.0261847,0.30795,12.8659,-3.79687e-24,4.37607e-23,-0.000688981
16.669,0,0,12.6521,0,0,-0.340543,6.86534,0,0,-0.0261847,0.30795,12.8656,-3.78661e-24,4.36424e-23,-0.000688967
16.67,0,0,12.6517,0,0,-0.340542,6.86534,0,0,-0.0261847,0.30795,12.8652,-3.77637e-24,4.35243e-23,-0.000688952
16.671,0,0,12.6514,0,0,-0.340541,6.86534,0,0,-0.0261847,0.30795,12.8649,-3.76615e-24,4.34067e-23,-0.000688938
16.672,0,0,12.651,0,0,-0.34054,6.86534,0,0,-0.0261847,0.30795,12.8645,-3.75597e-24,4.32893e-23,-0.000688923
16.673,0,0,12.6507,0,0,-0.340539,6.86534,0,0,-0.0261847,0.30795,12.8642,-3.74581e-24,4.31722e-23,-0.000688909
16.674,0,0,12.6504,0,0,-0.340538,6.86534,0,0,-0.0261847,0.30795,12.8638,-3.73568e-24,4.30555e-23,-0.000688894
16.675,0,0,12.65,0,0,-0.340537,6.86534,0,0,-0.0261847,0.30795,12.8635,-3.72558e-24,4.2939e-23,-0.00068888
16.676,0,0,12.6497,0,0,-0.340536,6.86534,0,0,-0.0261847,0.30795,12.8632,-3.7155e-24,4.28229e-23,-0.000688865
16.677,0,0,12.6493,0,0,-0.340535,6.86534,0,0,-0.0261847,0.30795,12.8628,-3.70546e-24,4.27071e-23,-0.000688851
16.678,0,0,12.649,0,0,-0.340534,6.86534,0,0,-0.0261847,0.30795,12.8625,-3.69543e-24,4.25916e-23,-0.000688837
16.679,0,0,12.6487,0,0,-0.340533,6.86534,0,0,-0.0261847,0.30795,12.8621,-3.68544e-24,4.24764e-23,-0.000688822
16.68,0,0,12.6483,0,0,-0.340532,6.86534,0,0,-0.0261847,0.30795,12.8618,-3.67547e-24,4.23616e-23,-0.000688808
16.681,0,0,12.648,0,0,-0.340531,6.86534,0,0,-0.0261847,0.30795,12.8614,-3.66554e-24,4.2247e-23,-0.000688794
16.682,0,0,12.6476,0,0,-0.34053,6.86534,0,0,-0.0261847,0.30795,12.8611,-3.65562e-24,4.21328e-23,-0.00068878
16.683,0,0,12.6473,0,0,-0.340529,6.86534,0,0,-0.0261847,0.30795,12.8608,-3.64574e-24,4.20188e-23,-0.000688765
16.684,0,0,12.647,0,0,-0.340528,6.86534,0,0,-0.0261847,0.30795,12.8604,-3.63588e-24,4.19052e-23,-0.000688751
16.685,0,0,12.6466,0,0,-0.340527,6.86534,0,0,-0.0261847,0.30795,12.8601,-3.62604e-24,4.17919e-23,-0.000688737
16.686,0,0,12.6463,0,0,-0.340526,6.86534,0,0,-0.0261847,0.30795,12.8597,-3.61624e-24,4.16789e-23,-0.000688723
16.687,0,0,12.6459,0,0,-0.340525,6.86534,0,0,-0.0261847,0.30795,12.8594,-3.60646e-24,4.15662e-23,-0.000688709
16.688,0,0,12.6456,0,0,-0.340524,6.86534,0,0,-0.0261847,0.30795,12.8591,-3.59671e-24,4.14538e-23,-0.000688695
